Timestamp;scop_filter_fir;scop_filter_fir1;scop_filter_fir2;scop_filter_fir3;scop_filter_lp;scop_filter_raw
557087;-6119;-7134;-4930;0;-7240;-8532
558078;-6286;-7407;-5088;0;-7547;-8588
559087;-6463;-7658;-5255;0;-7823;-8437
560078;-6658;-7875;-5429;0;-8050;-8327
561087;-6851;-8047;-5623;0;-8220;-8293
562078;-7031;-8181;-5842;0;-8333;-8183
563093;-7202;-8277;-6079;0;-8395;-8180
564078;-7365;-8327;-6331;0;-8420;-8245
565087;-7521;-8344;-6596;0;-8422;-8336
566183;-7673;-8351;-6877;0;-8417;-8487
567003;-7815;-8356;-7154;0;-8418;-8556
568087;-7941;-8355;-7420;0;-8428;-8508
569078;-8051;-8349;-7664;0;-8439;-8396
570087;-8145;-8351;-7871;0;-8444;-8322
571078;-8217;-8355;-8052;0;-8437;-8269
572087;-8272;-8351;-8208;0;-8418;-8142
573084;-8311;-8344;-8336;0;-8385;-8099
574087;-8335;-8344;-8430;0;-8346;-8305
575078;-8354;-8362;-8486;0;-8321;-8683
576087;-8374;-8396;-8506;0;-8332;-8944
577091;-8392;-8431;-8502;0;-8383;-8937
578087;-8414;-8482;-8480;0;-8463;-9088
579079;-8447;-8568;-8439;0;-8568;-9406
580087;-8501;-8696;-8386;0;-8703;-9753
581078;-8592;-8904;-8319;0;-8887;-10735
582087;-8712;-9174;-8247;0;-9146;-11341
583083;-8836;-9449;-8200;0;-9469;-10982
584087;-8955;-9702;-8191;0;-9796;-10546
585078;-9062;-9896;-8228;0;-10063;-9981
586087;-9140;-9988;-8317;0;-10221;-9074
587078;-9186;-9972;-8456;0;-10232;-8214
588091;-9190;-9839;-8645;0;-10072;-7153
589087;-9170;-9609;-8863;0;-9748;-6730
590079;-9144;-9325;-9082;0;-9312;-7031
591087;-9084;-8942;-9309;0;-8830;-6358
592078;-9009;-8492;-9515;0;-8338;-6502
593093;-8938;-8057;-9676;0;-7885;-7127
594079;-8876;-7735;-9776;0;-7538;-7963
595087;-8849;-7602;-9789;0;-7366;-9629
596077;-8805;-7567;-9748;0;-7400;-9414
597087;-8741;-7617;-9660;0;-7578;-8920
598091;-8697;-7791;-9508;0;-7820;-9442
599087;-8677;-8099;-9294;0;-8110;-10180
600078;-8676;-8479;-9035;0;-8457;-10656
601087;-8677;-8836;-8761;0;-8843;-10457
602078;-8658;-9192;-8497;0;-9215;-9995
603093;-8680;-9587;-8229;0;-9550;-11224
604078;-8770;-9996;-7978;0;-9895;-12267
605087;-8866;-10277;-7810;0;-10263;-11097
606078;-8985;-10431;-7728;0;-10582;-10747
607087;-9124;-10547;-7743;0;-10795;-10149
608091;-9251;-10580;-7865;0;-10867;-8894
609087;-9427;-10598;-8051;0;-10800;-9916
610078;-9637;-10622;-8286;0;-10688;-11054
611087;-9823;-10604;-8585;0;-10619;-10817
612078;-10031;-10635;-8926;0;-10605;-11343
613093;-10204;-10660;-9303;0;-10633;-10747
614078;-10311;-10544;-9691;0;-10649;-9605
615087;-10371;-10358;-10055;0;-10594;-9361
616078;-10391;-10289;-10358;0;-10478;-10046
617087;-10428;-10281;-10584;0;-10367;-10625
618078;-10463;-10292;-10745;0;-10298;-10287
619091;-10476;-10361;-10834;0;-10259;-10287
620087;-10459;-10345;-10868;0;-10233;-10101
621078;-10408;-10220;-10877;0;-10197;-9454
622087;-10337;-10062;-10851;0;-10112;-8734
623083;-10274;-9875;-10798;0;-9963;-8827
624087;-10188;-9757;-10723;0;-9786;-9366
625078;-10067;-9685;-10649;0;-9621;-9076
626087;-9963;-9572;-10601;0;-9466;-8461
627078;-9841;-9354;-10548;0;-9282;-7678
628087;-9705;-9043;-10486;0;-9035;-6931
629091;-9615;-8800;-10403;0;-8742;-7843
630087;-9523;-8641;-10294;0;-8487;-9023
631078;-9345;-8402;-10210;0;-8305;-7146
632087;-9120;-8092;-10138;0;-8099;-5470
633083;-8891;-7840;-10027;0;-7802;-6100
634087;-8670;-7557;-9920;0;-7459;-5932
635078;-8463;-7221;-9811;0;-7113;-5612
636087;-8275;-6954;-9634;0;-6792;-6325
637078;-8100;-6814;-9397;0;-6556;-7455
638087;-7913;-6745;-9123;0;-6453;-7388
639078;-7739;-6726;-8810;0;-6459;-7144
640091;-7579;-6683;-8507;0;-6525;-7254
641087;-7432;-6606;-8224;0;-6621;-7153
642079;-7322;-6684;-7937;0;-6732;-7381
643093;-7239;-6856;-7673;0;-6849;-7283
644079;-7148;-6947;-7426;0;-6951;-6780
645087;-7061;-7050;-7181;0;-7019;-7098
646078;-7003;-7172;-6962;0;-7069;-7436
647087;-6963;-7214;-6806;0;-7117;-7065
648078;-6944;-7167;-6709;0;-7146;-6821
649087;-6954;-7138;-6643;0;-7148;-7055
650091;-6964;-7171;-6604;0;-7151;-7764
651087;-6961;-7229;-6591;0;-7195;-8109
652079;-7048;-7369;-6580;0;-7309;-9042
653093;-7244;-7651;-6546;0;-7541;-10996
654079;-7501;-8133;-6497;0;-7973;-13220
655087;-7797;-8742;-6478;0;-8636;-13666
656078;-8091;-9319;-6507;0;-9435;-12619
657087;-8364;-9863;-6577;0;-10214;-12057
658078;-8597;-10372;-6698;0;-10856;-11283
659087;-8809;-10777;-6884;0;-11296;-10158
660091;-9009;-11049;-7161;0;-11496;-9493
661087;-9225;-11242;-7496;0;-11493;-10311
662077;-9444;-11354;-7836;0;-11383;-10496
663093;-9611;-11265;-8208;0;-11212;-9188
664078;-9735;-10944;-8643;0;-10945;-8159
665087;-9837;-10446;-9100;0;-10563;-7783
666078;-9914;-9954;-9541;0;-10110;-8159
667087;-9948;-9528;-9977;0;-9650;-7929
668078;-9940;-9098;-10406;0;-9204;-7065
669087;-9898;-8704;-10770;0;-8759;-6821
670091;-9811;-8365;-11048;0;-8319;-6624
671087;-9715;-8145;-11201;0;-7931;-7939
672078;-9618;-7964;-11223;0;-7674;-8839
673093;-9452;-7750;-11159;0;-7561;-7671
674078;-9225;-7640;-10990;0;-7519;-7570
675087;-8923;-7555;-10733;0;-7483;-6797
676078;-8605;-7454;-10415;0;-7410;-6279
677087;-8357;-7382;-10027;0;-7301;-7225
678078;-8134;-7315;-9595;0;-7203;-7026
679087;-7964;-7338;-9129;0;-7142;-7685
680091;-7849;-7397;-8664;0;-7142;-8054
681087;-7742;-7422;-8252;0;-7192;-7335
682078;-7628;-7381;-7884;0;-7254;-7505
683093;-7501;-7263;-7601;0;-7297;-6799
684078;-7431;-7247;-7403;0;-7307;-7220
685087;-7408;-7272;-7290;0;-7306;-7673
686078;-7405;-7358;-7225;0;-7331;-7884
687087;-7426;-7530;-7157;0;-7406;-8820
688078;-7471;-7675;-7106;0;-7554;-9117
689087;-7528;-7806;-7084;0;-7756;-8458
690090;-7565;-7837;-7093;0;-7935;-7445
691087;-7662;-7970;-7081;0;-8069;-9390
692078;-7713;-8124;-7122;0;-8211;-8817
693093;-7678;-8112;-7236;0;-8315;-6454
694078;-7720;-8199;-7316;0;-8311;-8015
695087;-7816;-8353;-7357;0;-8288;-9765
696078;-7954;-8519;-7395;0;-8367;-10251
697087;-8082;-8629;-7471;0;-8540;-9299
698078;-8140;-8598;-7586;0;-8702;-7833
699087;-8209;-8570;-7691;0;-8773;-8226
700091;-8270;-8609;-7794;0;-8776;-8698
701087;-8252;-8546;-7948;0;-8717;-6418
702078;-8195;-8230;-8163;0;-8508;-4829
703093;-8142;-7969;-8368;0;-8131;-5872
704078;-8141;-7908;-8498;0;-7720;-7498
705087;-8155;-7822;-8569;0;-7431;-8779
706078;-8162;-7687;-8586;0;-7333;-9011
707087;-8132;-7513;-8580;0;-7379;-7905
708078;-8058;-7404;-8572;0;-7460;-7316
709087;-7982;-7411;-8527;0;-7516;-7496
710078;-7899;-7349;-8483;0;-7529;-6605
711092;-7873;-7340;-8398;0;-7505;-7762
712078;-7835;-7550;-8251;0;-7512;-9033
713093;-7821;-7836;-8094;0;-7611;-8932
714079;-7864;-8009;-7927;0;-7773;-8456
715087;-7857;-8056;-7782;0;-7935;-8121
716078;-7852;-8127;-7632;0;-8089;-9543
717087;-7867;-8250;-7498;0;-8285;-9995
718078;-7913;-8435;-7419;0;-8529;-9502
719087;-7997;-8628;-7387;0;-8764;-9033
720078;-8061;-8763;-7390;0;-8936;-8530
721087;-8108;-8901;-7420;0;-9019;-8276
722092;-8209;-8919;-7531;0;-9012;-8054
723093;-8344;-8849;-7661;0;-8939;-8188
724079;-8438;-8781;-7773;0;-8831;-8298
725087;-8464;-8698;-7948;0;-8706;-7805
726077;-8479;-8680;-8146;0;-8585;-8825
727087;-8530;-8673;-8320;0;-8532;-10151
728077;-8635;-8725;-8447;0;-8614;-10788
729087;-8784;-8906;-8511;0;-8844;-11532
730078;-8943;-9184;-8557;0;-9198;-11817
731087;-9114;-9490;-8608;0;-9617;-11204
732092;-9204;-9709;-8642;0;-9992;-9483
733097;-9266;-9928;-8647;0;-10230;-9725
734087;-9390;-10229;-8647;0;-10376;-11647
735078;-9544;-10526;-8688;0;-10539;-11892
736087;-9668;-10732;-8799;0;-10716;-10371
737078;-9710;-10741;-8961;0;-10804;-8942
738087;-9752;-10657;-9112;0;-10749;-9425
739078;-9843;-10597;-9244;0;-10623;-10699
740087;-9939;-10489;-9397;0;-10518;-10465
741078;-10035;-10362;-9550;0;-10445;-10153
742087;-10155;-10344;-9716;0;-10399;-11051
743108;-10276;-10442;-9900;0;-10406;-11140
744092;-10383;-10520;-10074;0;-10465;-11027
745087;-10567;-10692;-10165;0;-10609;-13965
746078;-10817;-11030;-10197;0;-10946;-15612
747087;-10976;-11364;-10286;0;-11452;-13055
748078;-11030;-11624;-10421;0;-11907;-10613
749087;-11042;-11748;-10555;0;-12129;-9809
750078;-11017;-11712;-10685;0;-12092;-9416
751087;-10941;-11541;-10830;0;-11835;-8070
752078;-10826;-11208;-10998;0;-11365;-6593
753093;-10737;-10741;-11156;0;-10712;-6715
754102;-10623;-10225;-11297;0;-9976;-7019
755092;-10426;-9656;-11423;0;-9254;-6684
756087;-10242;-9000;-11482;0;-8615;-7886
757078;-10083;-8318;-11518;0;-8120;-7750
758098;-9870;-7707;-11572;0;-7723;-5183
759078;-9603;-7240;-11580;0;-7309;-4788
760087;-9329;-6938;-11490;0;-6882;-6461
761078;-9065;-6721;-11307;0;-6550;-6904
762087;-8772;-6544;-11044;0;-6334;-5813
763083;-8438;-6424;-10677;0;-6167;-5374
764087;-8113;-6308;-10240;0;-6013;-5734
765091;-7802;-6185;-9781;0;-5887;-5889
766087;-7422;-6080;-9287;0;-5800;-5746
767078;-7045;-5961;-8727;0;-5756;-6373
768087;-6887;-6138;-8063;0;-5842;-10220
769078;-6880;-6628;-7402;0;-6200;-11657
770087;-6874;-7062;-6853;0;-6798;-9569
771078;-6920;-7453;-6366;0;-7454;-10002
772087;-7069;-7935;-5943;0;-8097;-11314
773083;-7284;-8513;-5646;0;-8743;-11360
774087;-7482;-9037;-5496;0;-9343;-10201
775078;-7663;-9450;-5489;0;-9805;-9440
776091;-7868;-9810;-5654;0;-10093;-9732
777087;-8038;-10086;-5964;0;-10236;-9385
778079;-8202;-10215;-6322;0;-10256;-8880
779087;-8437;-10086;-6703;0;-10174;-9143
780078;-8653;-9837;-7138;0;-10022;-8604
781087;-8773;-9630;-7625;0;-9800;-7534
782078;-8871;-9388;-8097;0;-9504;-7850
783093;-9010;-9139;-8517;0;-9197;-8961
784079;-9157;-8954;-8905;0;-8969;-9471
785087;-9272;-8869;-9257;0;-8851;-9404
786091;-9343;-8808;-9559;0;-8808;-8707
787087;-9380;-8703;-9827;0;-8773;-8087
788079;-9368;-8603;-10020;0;-8702;-7771
789087;-9236;-8520;-10086;0;-8586;-7685
790078;-9075;-8436;-10063;0;-8448;-7999
791087;-8971;-8374;-10005;0;-8315;-7905
792077;-8844;-8334;-9900;0;-8190;-7517
793093;-8684;-8253;-9721;0;-8065;-7534
794078;-8535;-8110;-9495;0;-7944;-7668
795087;-8417;-7935;-9258;0;-7837;-7455
796090;-8318;-7773;-9018;0;-7740;-7321
797087;-8220;-7679;-8774;0;-7651;-7563
798078;-8139;-7643;-8552;0;-7586;-7747
799087;-8074;-7629;-8420;0;-7553;-7711
800078;-8003;-7621;-8325;0;-7544;-7673
801087;-7969;-7642;-8190;0;-7563;-8315
802078;-7997;-7750;-8054;0;-7642;-9318
803093;-8020;-7902;-7956;0;-7806;-9260
804078;-7997;-8015;-7886;0;-8013;-8425
805087;-7954;-8087;-7819;0;-8185;-7891
806091;-7921;-8161;-7757;0;-8282;-7903
807087;-7897;-8188;-7733;0;-8303;-7364
808078;-7863;-8116;-7742;0;-8234;-6471
809087;-7822;-7974;-7770;0;-8059;-6112
810078;-7780;-7813;-7817;0;-7802;-6361
811087;-7737;-7659;-7855;0;-7526;-6845
812078;-7690;-7456;-7882;0;-7284;-6763
813093;-7647;-7208;-7917;0;-7088;-6770
814078;-7604;-7007;-7963;0;-6942;-7024
815087;-7564;-6907;-7997;0;-6856;-7340
816091;-7520;-6850;-8013;0;-6828;-7089
817087;-7463;-6787;-7999;0;-6828;-6670
818078;-7397;-6768;-7948;0;-6824;-6679
819087;-7310;-6768;-7877;0;-6800;-6205
820078;-7209;-6745;-7792;0;-6738;-5796
821087;-7112;-6696;-7692;0;-6635;-5999
822078;-7005;-6622;-7570;0;-6519;-6241
823093;-6880;-6557;-7426;0;-6420;-6385
824078;-6779;-6520;-7269;0;-6359;-6809
825087;-6738;-6542;-7095;0;-6367;-7740
826089;-6731;-6593;-6917;0;-6468;-7982
827093;-6711;-6637;-6765;0;-6632;-7134
828087;-6698;-6690;-6648;0;-6786;-6687
829078;-6717;-6755;-6556;0;-6890;-6880
830087;-6758;-6870;-6482;0;-6960;-7292
831078;-6806;-7029;-6426;0;-7033;-7754
832087;-6854;-7186;-6404;0;-7133;-8018
833083;-6909;-7324;-6425;0;-7263;-7991
834087;-6964;-7439;-6468;0;-7402;-7845
835078;-7015;-7519;-6515;0;-7529;-7769
836087;-7068;-7558;-6567;0;-7634;-7943
837078;-7139;-7609;-6632;0;-7727;-8171
838091;-7233;-7731;-6698;0;-7823;-8408
839087;-7336;-7894;-6757;0;-7932;-8676
840079;-7452;-8033;-6828;0;-8054;-8571
841087;-7571;-8130;-6925;0;-8173;-8382
842078;-7684;-8204;-7043;0;-8272;-8511
843093;-7794;-8277;-7166;0;-8356;-8726
844079;-7899;-8356;-7296;0;-8436;-8772
845087;-7996;-8457;-7431;0;-8518;-8973
846078;-8092;-8610;-7556;0;-8619;-9753
847087;-8188;-8760;-7673;0;-8759;-9751
848078;-8301;-8879;-7786;0;-8921;-9404
849091;-8407;-8945;-7909;0;-9059;-8793
850087;-8482;-8942;-8036;0;-9124;-8109
851079;-8532;-8914;-8160;0;-9095;-7943
852087;-8563;-8877;-8286;0;-8989;-8006
853083;-8608;-8868;-8395;0;-8858;-8913
854087;-8676;-8898;-8482;0;-8778;-9756
855078;-8754;-8950;-8562;0;-8792;-9969
856087;-8822;-8977;-8656;0;-8882;-9490
857077;-8880;-8971;-8741;0;-8996;-9394
858087;-8971;-9077;-8768;0;-9131;-10776
859091;-9113;-9351;-8741;0;-9356;-12492
860087;-9268;-9720;-8706;0;-9723;-12703
861078;-9415;-10102;-8696;0;-10176;-11851
862087;-9558;-10448;-8718;0;-10605;-11231
863083;-9695;-10750;-8767;0;-10939;-11015
864087;-9821;-10948;-8845;0;-11158;-10730
865078;-9946;-11065;-8947;0;-11270;-10718
866087;-10075;-11160;-9072;0;-11303;-11025
867078;-10178;-11244;-9231;0;-11293;-10862
868087;-10275;-11284;-9425;0;-11251;-10656
869078;-10374;-11206;-9648;0;-11177;-10488
870091;-10479;-11019;-9891;0;-11076;-10393
871087;-10593;-10842;-10134;0;-10960;-10481
872078;-10699;-10735;-10368;0;-10846;-10539
873093;-10788;-10675;-10589;0;-10748;-10568
874078;-10841;-10638;-10789;0;-10672;-10651
875087;-10857;-10612;-10961;0;-10616;-10503
876078;-10859;-10588;-11099;0;-10575;-10496
877087;-10872;-10558;-11205;0;-10545;-10637
878078;-10875;-10536;-11268;0;-10527;-10493
879087;-10832;-10518;-11281;0;-10513;-10340
880092;-10741;-10502;-11244;0;-10491;-10254
881087;-10654;-10495;-11158;0;-10462;-10371
882078;-10634;-10557;-11022;0;-10458;-11578
883093;-10661;-10679;-10859;0;-10536;-12289
884078;-10670;-10749;-10731;0;-10689;-11145
885087;-10648;-10727;-10654;0;-10818;-9718
886078;-10643;-10738;-10581;0;-10854;-10359
887087;-10654;-10792;-10499;0;-10841;-11195
888078;-10660;-10811;-10445;0;-10836;-10745
889087;-10673;-10833;-10438;0;-10835;-10776
890153;-10694;-10860;-10479;0;-10830;-10857
891006;-10717;-10886;-10534;0;-10828;-10884
892087;-10735;-10891;-10581;0;-10829;-10805
893083;-10750;-10828;-10622;0;-10829;-10788
894087;-10766;-10748;-10660;0;-10828;-10893
895078;-10779;-10748;-10695;0;-10830;-10852
896087;-10790;-10817;-10732;0;-10831;-10714
897078;-10787;-10807;-10782;0;-10816;-10290
898087;-10770;-10728;-10829;0;-10769;-10093
899078;-10758;-10679;-10863;0;-10692;-10266
900153;-10742;-10612;-10889;0;-10602;-10113
901005;-10713;-10515;-10911;0;-10502;-9801
902087;-10671;-10402;-10927;0;-10385;-9674
903083;-10591;-10286;-10933;0;-10254;-9636
904087;-10483;-10148;-10932;0;-10115;-9303
905078;-10403;-9994;-10921;0;-9966;-9205
906087;-10357;-9848;-10890;0;-9811;-9253
907078;-10275;-9690;-10850;0;-9659;-8882
908087;-10160;-9545;-10799;0;-9503;-8707
909078;-10055;-9412;-10727;0;-9344;-8760
910087;-9941;-9258;-10640;0;-9189;-8552
911152;-9819;-9112;-10537;0;-9042;-8497
912004;-9694;-8982;-10423;0;-8903;-8413
913093;-9556;-8835;-10327;0;-8768;-7977
914079;-9415;-8682;-10229;0;-8624;-7872
915087;-9268;-8543;-10095;0;-8472;-7807
916078;-9111;-8384;-9930;0;-8315;-7410
917087;-8959;-8222;-9769;0;-8150;-7448
918078;-8827;-8101;-9612;0;-7992;-7735
919087;-8702;-7995;-9441;0;-7865;-7735
920078;-8576;-7898;-9266;0;-7774;-7785
921102;-8456;-7820;-9093;0;-7714;-7726
922090;-8339;-7733;-8930;0;-7671;-7376
923093;-8226;-7652;-8770;0;-7626;-7309
924078;-8121;-7611;-8613;0;-7575;-7472
925087;-8033;-7587;-8464;0;-7534;-7596
926078;-7949;-7562;-8324;0;-7508;-7484
927087;-7860;-7544;-8196;0;-7486;-7240
928078;-7781;-7508;-8075;0;-7455;-7110
929087;-7704;-7439;-7968;0;-7407;-6933
930078;-7623;-7359;-7880;0;-7338;-6813
931087;-7550;-7276;-7801;0;-7256;-6847
932078;-7479;-7195;-7728;0;-7169;-6825
933093;-7416;-7142;-7662;0;-7088;-6945
934092;-7372;-7107;-7599;0;-7027;-7170
935087;-7334;-7073;-7535;0;-6996;-7242
936078;-7301;-7044;-7476;0;-6995;-7247
937087;-7283;-7040;-7420;0;-7016;-7354
938078;-7273;-7079;-7357;0;-7061;-7625
939087;-7264;-7147;-7293;0;-7132;-7800
940078;-7264;-7240;-7233;0;-7230;-7886
941087;-7267;-7344;-7178;0;-7344;-7879
942078;-7277;-7443;-7132;0;-7459;-7821
943093;-7301;-7539;-7097;0;-7563;-7824
944078;-7328;-7618;-7068;0;-7649;-7754
945092;-7349;-7665;-7058;0;-7711;-7584
946087;-7363;-7687;-7068;0;-7740;-7393
947078;-7378;-7688;-7090;0;-7732;-7275
948087;-7396;-7663;-7134;0;-7691;-7182
949078;-7411;-7605;-7199;0;-7623;-7082
950087;-7426;-7527;-7276;0;-7538;-7031
951078;-7436;-7433;-7361;0;-7441;-6914
952087;-7435;-7333;-7446;0;-7337;-6835
953083;-7430;-7238;-7520;0;-7232;-6859
954087;-7410;-7138;-7585;0;-7131;-6715
955090;-7379;-7044;-7639;0;-7036;-6703
956087;-7343;-6970;-7676;0;-6950;-6775
957078;-7298;-6901;-7692;0;-6876;-6610
958087;-7248;-6843;-7680;0;-6811;-6634
959078;-7193;-6802;-7641;0;-6757;-6758
960087;-7129;-6763;-7580;0;-6718;-6643
961078;-7062;-6724;-7502;0;-6687;-6545
962087;-6997;-6693;-7410;0;-6658;-6545
963083;-6938;-6672;-7308;0;-6631;-6624
964087;-6890;-6669;-7198;0;-6618;-6892
965091;-6846;-6674;-7092;0;-6624;-6809
966087;-6799;-6658;-6998;0;-6637;-6421
967078;-6754;-6624;-6915;0;-6632;-6246
968087;-6711;-6589;-6846;0;-6600;-6162
969078;-6671;-6549;-6790;0;-6547;-6212
970087;-6636;-6503;-6746;0;-6486;-6277
971079;-6603;-6464;-6712;0;-6429;-6303
972087;-6575;-6432;-6683;0;-6383;-6335
973083;-6547;-6397;-6660;0;-6348;-6287
974102;-6517;-6355;-6642;0;-6320;-6217
975091;-6489;-6300;-6625;0;-6295;-6174
976087;-6461;-6255;-6607;0;-6269;-6150
977079;-6430;-6236;-6584;0;-6243;-6143
978087;-6402;-6224;-6559;0;-6218;-6112
979078;-6374;-6215;-6531;0;-6194;-6107
980087;-6342;-6201;-6500;0;-6172;-6107
981078;-6311;-6175;-6468;0;-6150;-6002
982087;-6281;-6144;-6434;0;-6125;-5951
983083;-6253;-6114;-6398;0;-6098;-6011
984087;-6220;-6081;-6364;0;-6070;-5894
985091;-6176;-6043;-6331;0;-6037;-5758
986087;-6135;-6002;-6299;0;-5996;-5717
987079;-6103;-5958;-6271;0;-5947;-5676
988087;-6076;-5915;-6240;0;-5895;-5712
989077;-6046;-5865;-6213;0;-5844;-5578
990087;-6011;-5810;-6190;0;-5791;-5504
991078;-5978;-5768;-6160;0;-5739;-5705
992087;-5946;-5738;-6126;0;-5700;-5743
993083;-5911;-5709;-6093;0;-5676;-5643
994087;-5876;-5675;-6061;0;-5658;-5578
995078;-5843;-5651;-6031;0;-5642;-5576
996091;-5813;-5640;-5997;0;-5627;-5614
997087;-5781;-5622;-5955;0;-5612;-5473
998078;-5794;-5705;-5880;0;-5625;-6998
999087;-5848;-5876;-5782;0;-5735;-8054
1000078;-5813;-5868;-5754;0;-5903;-4704
1001087;-5719;-5717;-5777;0;-5943;-2794
1002078;-5648;-5573;-5792;0;-5775;-3835
1003093;-5583;-5428;-5805;0;-5500;-4285
1004078;-5522;-5292;-5812;0;-5223;-4620
1005087;-5474;-5182;-5804;0;-5000;-5073
1006091;-5426;-5070;-5791;0;-4852;-4991
1007087;-5371;-4953;-5773;0;-4765;-4786
1008078;-5315;-4853;-5743;0;-4715;-4766
1009087;-5256;-4690;-5701;0;-4687;-4745
1010078;-5194;-4499;-5650;0;-4670;-4544
1011087;-5119;-4499;-5594;0;-4644;-4077
1012078;-5028;-4572;-5529;0;-4586;-3825
1013093;-4922;-4525;-5460;0;-4484;-3416
1014078;-4818;-4432;-5379;0;-4344;-3514
1015087;-4719;-4314;-5283;0;-4188;-3660
1016078;-4627;-4186;-5170;0;-4048;-3940
1017091;-4541;-4085;-5045;0;-3948;-4122
1018087;-4444;-3969;-4928;0;-3881;-3485
1019078;-4291;-3821;-4822;0;-3808;-2899
1020087;-4122;-3687;-4712;0;-3702;-3059
1021078;-4049;-3568;-4603;0;-3580;-3050
1022087;-4026;-3488;-4498;0;-3462;-3186
1023083;-3978;-3447;-4388;0;-3368;-3543
1024087;-3918;-3441;-4276;0;-3317;-3643
1025078;-3849;-3429;-4166;0;-3307;-3574
1026087;-3771;-3413;-4060;0;-3323;-3555
1027091;-3720;-3433;-3947;0;-3365;-4189
1028087;-3689;-3477;-3832;0;-3450;-4386
1029078;-3676;-3594;-3747;0;-3580;-4627
1030087;-3682;-3775;-3679;0;-3749;-4934
1031078;-3704;-3949;-3556;0;-3945;-4879
1032087;-3755;-4141;-3413;0;-4152;-5116
1033083;-3828;-4337;-3316;0;-4361;-5305
1034087;-3921;-4517;-3261;0;-4569;-5382
1035078;-4016;-4686;-3249;0;-4765;-5327
1036087;-4121;-4873;-3278;0;-4943;-5640
1037091;-4226;-5053;-3341;0;-5107;-5674
1038087;-4321;-5163;-3443;0;-5250;-5291
1039079;-4433;-5242;-3580;0;-5350;-5181
1040087;-4567;-5315;-3737;0;-5410;-5509
1041078;-4722;-5428;-3893;0;-5469;-6471
1042087;-4873;-5542;-4059;0;-5565;-6315
1043083;-5005;-5618;-4240;0;-5681;-5896
1044087;-5126;-5688;-4420;0;-5783;-5975
1045078;-5261;-5798;-4593;0;-5876;-6665
1046087;-5588;-6338;-4639;0;-6114;-13079
1047091;-5828;-6707;-4757;0;-6621;-9272
1048087;-5836;-6615;-5029;0;-7086;-1829
1049079;-5878;-6590;-5260;0;-7154;-3928
1050087;-5915;-6541;-5470;0;-6908;-4537
1051078;-5963;-6484;-5659;0;-6569;-5580
1052087;-6010;-6356;-5833;0;-6255;-5791
1053083;-6058;-6259;-5984;0;-6023;-6318
1054087;-6098;-6190;-6120;0;-5888;-6380
1055077;-6120;-6093;-6241;0;-5832;-5954
1056087;-6134;-5959;-6336;0;-5812;-5851
1057091;-6111;-5473;-6419;0;-5789;-5094
1058087;-6081;-5294;-6482;0;-5735;-5171
1059078;-6084;-5607;-6497;0;-5674;-6186
1060087;-6093;-5775;-6480;0;-5660;-6378
1061078;-6074;-5859;-6447;0;-5694;-5856
1062087;-6025;-5863;-6388;0;-5737;-5748
1063083;-5978;-5842;-6314;0;-5765;-5597
1064087;-5943;-5793;-6227;0;-5772;-5612
1065078;-5906;-5744;-6130;0;-5764;-5602
1066087;-5849;-5718;-6030;0;-5743;-5497
1067093;-5626;-5680;-5941;0;-5708;-5262
1068087;-5521;-5654;-5865;0;-5648;-4953
1069078;-5616;-5600;-5793;0;-5558;-4876
1070087;-5631;-5469;-5735;0;-5445;-4759
1071078;-5612;-5314;-5701;0;-5315;-4537
1072087;-5551;-5176;-5699;0;-5170;-4350
1073083;-5475;-5034;-5703;0;-5013;-4235
1074087;-5377;-4889;-5704;0;-4849;-4103
1075078;-5270;-4733;-5706;0;-4683;-3948
1076087;-5167;-4567;-5715;0;-4518;-3780
1077165;-5056;-4394;-5827;0;-4351;-3531
1078006;-4961;-4240;-5826;0;-4184;-3576
1079087;-4858;-4107;-5654;0;-4027;-3576
1080078;-4714;-3959;-5511;0;-3883;-3220
1081087;-4557;-3801;-5371;0;-3739;-2930
1082078;-4408;-3643;-5240;0;-3583;-2734
1083093;-4245;-3459;-5111;0;-3409;-2212
1084078;-4076;-3261;-4983;0;-3206;-1991
1085087;-3916;-3089;-4836;0;-2991;-2372
1086078;-3761;-2939;-4666;0;-2799;-2525
1087087;-3605;-2793;-4487;0;-2647;-2324
1088093;-3451;-2651;-4292;0;-2522;-2054
1089087;-3304;-2510;-4098;0;-2408;-2015
1090078;-3163;-2381;-3922;0;-2306;-2044
1091087;-3023;-2274;-3751;0;-2216;-1910
1092078;-2888;-2182;-3574;0;-2133;-1757
1093093;-2758;-2100;-3400;0;-2051;-1695
1094078;-2632;-2043;-3229;0;-1970;-1635
1095087;-2514;-1995;-3064;0;-1894;-1673
1096078;-2410;-1936;-2903;0;-1830;-1869
1097087;-2320;-1886;-2745;0;-1791;-2018
1098140;-2239;-1853;-2595;0;-1780;-1936
1099003;-2160;-1837;-2454;0;-1785;-1838
1100087;-2089;-1832;-2324;0;-1796;-1924
1101079;-2035;-1833;-2207;0;-1813;-1970
1102087;-2000;-1860;-2099;0;-1839;-2176
1103083;-1977;-1903;-2004;0;-1880;-2221
1104087;-1964;-1934;-1932;0;-1927;-1936
1105078;-1960;-1967;-1875;0;-1965;-1996
1106087;-1949;-2000;-1832;0;-1992;-2090
1107078;-1940;-2024;-1803;0;-2017;-2164
1108183;-1946;-2052;-1782;0;-2047;-2334
1109003;-1964;-2093;-1776;0;-2087;-2418
