Timestamp;scop_accx;scop_accy;scop_accz;scop_pitchspeed;scop_rollspeed;scop_yawspeed;scop_pitch;scop_roll;scop_yaw
6005080;1610;1743;98822;64;-64;-10;-10;-10;17081
6006080;1634;2389;98153;67;-62;-10;-10;-10;17081
6007091;2495;2581;98034;72;-59;-13;-10;-10;17081
6008091;2136;2269;98535;77;-59;-16;-10;-10;17081
6009076;2639;2269;98559;83;-62;-18;-10;-10;17081
6010077;2471;1623;98058;83;-62;-13;-10;-10;17081
6011078;1849;1288;98010;83;-64;-8;-10;-10;17081
6012075;2902;1934;98583;80;-64;-5;-10;-10;17081
6013076;2639;2030;98822;77;-62;-2;-10;-10;17081
6014077;1921;2102;98655;77;-62;-2;-10;-10;17081
6015078;2136;2174;98177;77;-67;-5;-10;-10;17081
6016080;1658;1791;97628;77;-78;-2;-10;-10;17081
6017075;2495;1982;97938;72;-83;-2;-10;-10;17080
6018076;2806;1934;98392;61;-80;-2;-10;-10;17080
6019088;1921;1527;98607;54;-78;0;-10;-10;17080
6020078;2088;1910;98273;54;-80;0;-10;-10;17080
6021080;1897;2293;97914;54;-78;2;-10;-11;17080
6022075;1562;2365;98511;56;-75;2;-10;-11;17080
6023077;2208;2269;98941;56;-72;5;-10;-11;17081
6024077;2208;1575;98607;59;-70;5;-10;-11;17081
6025079;2040;1623;98081;61;-67;7;-10;-11;17081
6026079;2495;2317;98058;67;-67;10;-11;-11;17081
6027080;1969;2102;98559;72;-64;10;-11;-11;17081
6028079;1729;2078;98583;75;-59;5;-11;-11;17081
6029075;1945;2269;98010;77;-64;2;-11;-11;17081
6030091;1873;2078;98105;80;-64;0;-10;-11;17081
6031080;2160;2078;98416;80;-64;2;-10;-11;17081
6032077;2328;1599;98607;80;-62;5;-10;-11;17081
6033077;2591;1216;98559;83;-62;5;-10;-11;17081
6034078;2543;1719;97747;83;-67;2;-10;-11;17081
6035078;2064;1886;97293;80;-67;2;-10;-11;17081
6036079;2112;1886;98105;80;-64;2;-10;-10;17081
6037079;2399;2102;99133;77;-64;0;-10;-10;17081
6038075;2136;2174;99037;75;-64;-5;-10;-10;17081
6039075;2328;2174;98177;72;-64;-8;-10;-10;17081
6040076;2399;2150;97628;64;-64;-2;-10;-10;17081
6041089;1897;1886;98249;56;-64;7;-10;-10;17081
6042080;1682;1743;98822;54;-62;10;-10;-10;17081
6043076;1969;1958;98344;56;-62;7;-10;-10;17081
6044076;1921;1982;98081;59;-64;5;-11;-10;17081
6045077;2375;2198;98153;61;-62;10;-11;-10;17081
6046077;2591;2150;98798;61;-62;15;-11;-10;17081
6047078;2208;1671;98798;61;-59;13;-11;-10;17081
6048078;2495;1743;97723;59;-59;13;-11;-10;17081
6049079;1897;1886;97436;59;-59;13;-11;-10;17081
6050079;1705;2198;98058;56;-62;13;-11;-10;17081
6051321;1705;1910;98989;59;-67;13;-11;-10;17081
6052079;1705;1910;99156;67;-70;7;-11;-10;17081
6053079;2160;1671;98464;72;-72;5;-11;-10;17082
6054075;2280;1671;97771;75;-70;7;-11;-10;17082
6055075;1634;1551;97747;72;-64;2;-11;-10;17082
6056076;2232;1862;98201;75;-59;0;-11;-10;17082
6057076;1705;2078;98392;80;-54;5;-11;-10;17082
6058077;1753;2365;98368;80;-54;5;-11;-10;17082
6059077;2352;2341;98368;77;-54;5;-11;-10;17082
6060078;1777;1839;98511;75;-51;2;-11;-10;17082
6061078;2040;1934;98416;75;-51;0;-11;-10;17082
6062080;2280;2030;98177;69;-57;-2;-11;-10;17082
6063091;2136;1839;97938;64;-62;-5;-11;-10;17082
6064075;1945;1982;98153;61;-64;-8;-11;-9;17082
6065076;1562;1839;98368;59;-72;-5;-11;-9;17082
6066076;1562;1910;98153;59;-75;-8;-11;-9;17082
6067077;1945;1934;98249;64;-72;-13;-11;-10;17081
6068078;1993;1743;98368;69;-67;-16;-11;-10;17081
6069079;2088;1982;98416;72;-67;-10;-11;-9;17081
6070079;2232;2365;98296;72;-70;-8;-11;-9;17081
6071075;1777;2365;98249;72;-75;-5;-11;-9;17081
6072075;1873;2317;98344;75;-78;-5;-11;-10;17081
6073091;2136;2102;98273;75;-80;-2;-11;-10;17081
6074076;1514;2006;98034;72;-80;-2;-11;-10;17081
6075077;1705;2222;98273;75;-78;0;-11;-10;17081
6076078;2136;2030;98392;72;-83;0;-11;-10;17081
6077080;1993;1599;97866;69;-91;0;-11;-10;17081
6078075;2017;1312;97890;67;-94;2;-11;-10;17081
6079076;1658;1695;98105;64;-94;5;-11;-10;17081
6080077;1969;2006;98105;69;-88;7;-11;-10;17081
6081079;2256;2341;98416;75;-86;10;-11;-10;17081
6082080;1610;2557;98535;77;-86;10;-11;-10;17081
6083089;1610;2269;98631;77;-86;7;-11;-10;17081
6084079;1897;2006;98416;77;-86;2;-11;-10;17081
6085076;1777;1862;97938;77;-86;2;-11;-11;17081
6086077;1969;2150;97914;75;-83;2;-11;-11;17081
6087078;1873;2245;98129;75;-83;2;-11;-11;17081
6088080;1131;1934;98535;72;-83;0;-11;-11;17081
6089075;2017;1982;98344;72;-86;-5;-11;-11;17081
6090077;2663;2198;98034;72;-86;-5;-11;-11;17081
6091077;2064;2150;98058;64;-86;-10;-11;-11;17081
6092080;1825;2030;98010;56;-83;-10;-11;-11;17081
6093088;1945;2006;98010;56;-80;-13;-11;-11;17081
6094078;2232;2126;98058;56;-78;-16;-11;-11;17081
6095078;2280;2365;98464;56;-78;-16;-11;-11;17081
6096079;1323;2222;99109;56;-75;-10;-11;-11;17081
6097080;1490;1934;99204;54;-72;-5;-11;-11;17081
6098075;2399;2150;98392;56;-72;-5;-11;-11;17081
6099075;2064;2485;97795;56;-70;-8;-11;-11;17081
6100077;2136;2437;98177;56;-67;-10;-11;-11;17081
6101076;1753;2269;98511;59;-59;-5;-11;-11;17081
6102078;1275;2126;98559;61;-54;-2;-11;-11;17081
6103092;2017;2150;98344;69;-51;-2;-11;-11;17081
6104077;2040;2222;98153;77;-51;0;-11;-11;17081
6105077;1753;2317;98344;80;-57;0;-11;-10;17081
6106078;2328;2126;98464;77;-64;-2;-11;-10;17081
6107078;2160;1503;98129;80;-67;-5;-11;-10;17081
6108079;2591;1886;97508;80;-70;-2;-11;-10;17081
6109079;2304;2365;97723;75;-72;5;-11;-10;17081
6110075;1370;1791;98703;75;-75;13;-11;-10;17081
6111075;2399;1527;98989;77;-72;15;-11;-10;17081
6112077;2567;1910;98201;77;-67;7;-11;-10;17081
6113077;2543;2341;97723;77;-67;2;-11;-10;17081
6114091;2543;2365;97795;72;-67;2;-10;-10;17081
6115076;1466;2150;98177;64;-62;0;-10;-10;17081
6116076;1705;2078;98488;67;-57;0;-10;-10;17081
6117077;1969;2222;98225;67;-57;2;-11;-10;17081
6118077;1490;2222;98416;67;-57;2;-11;-10;17081
6119078;1993;1934;98655;69;-62;0;-11;-10;17081
6120078;2088;1647;98368;75;-62;2;-11;-10;17081
6121080;1777;1910;98010;75;-62;7;-10;-10;17081
6122075;2232;2222;97819;72;-64;7;-10;-10;17081
6123076;1969;1958;98296;69;-64;10;-10;-10;17081
6124076;2040;1910;98941;67;-64;13;-10;-10;17081
6125093;1945;2198;98774;64;-62;10;-10;-10;17081
6126078;1514;2485;98440;64;-62;5;-10;-9;17081
6127078;2112;2557;98392;67;-62;2;-11;-9;17081
6128079;1729;2389;98177;67;-67;2;-11;-9;17081
6129079;1777;2293;97771;64;-70;5;-11;-9;17081
6130075;2136;2150;97436;59;-78;7;-11;-9;17081
6131075;1538;1934;97675;59;-80;10;-11;-9;17081
6132077;1729;2054;98034;59;-83;10;-11;-9;17081
6133077;1849;2198;98607;59;-80;7;-11;-10;17082
6134078;1251;2102;99109;54;-83;7;-11;-10;17082
6135090;1849;2174;98583;54;-91;7;-11;-10;17082
6136089;1897;2102;97747;56;-94;7;-11;-10;17082
6137079;1370;2030;97580;59;-91;13;-11;-10;17082
6138080;1753;1934;98010;59;-83;15;-11;-10;17082
6139080;1347;1767;98392;59;-78;15;-11;-10;17082
6140076;1705;1982;98679;59;-75;13;-11;-10;17082
6141076;2136;2293;98965;56;-75;10;-11;-10;17082
6142078;1658;2245;98870;59;-72;7;-11;-10;17082
6143079;1634;1910;98464;67;-72;5;-11;-10;17082
6144076;1753;1719;97723;75;-80;2;-11;-10;17082
6145076;1777;2006;97317;75;-80;5;-11;-10;17082
6146092;1873;2341;97866;72;-75;5;-11;-10;17082
6147078;1873;2198;98726;72;-72;-2;-11;-10;17082
6148079;2112;2198;99180;72;-80;-5;-11;-10;17082
6149075;2328;2293;98631;80;-91;-5;-11;-10;17082
6150075;1538;1958;98010;83;-104;-5;-11;-10;17082
6151077;1514;1551;98177;85;-107;-10;-11;-10;17082
6152078;1873;1384;97747;85;-104;-13;-10;-10;17082
6153079;1705;1839;97293;83;-99;-13;-10;-11;17082
6154080;2399;2437;97986;77;-94;-10;-10;-11;17082
6155076;2352;2437;98798;72;-91;-10;-10;-11;17082
6156076;1729;2317;99228;69;-91;-8;-10;-11;17082
6157091;2040;2413;98464;67;-91;-8;-10;-11;17082
6158075;1705;2245;97436;67;-91;-5;-10;-11;17082
6159076;2232;2102;97389;69;-88;-5;-10;-11;17082
6160075;2495;2317;97890;69;-83;-5;-10;-11;17082
6161076;1586;2389;98726;64;-75;-2;-10;-11;17082
6162077;1993;2533;99133;64;-72;-2;-10;-11;17082
6163079;2017;2605;98798;67;-75;-2;-10;-11;17082
6164079;1945;2389;98058;72;-78;-8;-10;-11;17081
6165080;1849;2126;97628;75;-83;-2;-10;-11;17081
6166080;1059;2102;97604;75;-88;0;-10;-11;17081
6167076;1490;2126;97843;75;-88;-5;-10;-11;17081
6168092;2328;2293;98081;75;-88;-8;-10;-11;17081
6169076;2280;2293;98631;72;-80;-8;-10;-11;17081
6170077;2471;2198;99276;69;-75;-5;-10;-12;17081
6171077;1753;2102;98774;67;-75;-5;-10;-12;17081
6172079;1227;1862;97843;64;-75;-5;-10;-12;17081
6173079;2280;2150;97174;61;-72;-5;-10;-11;17081
6174075;2136;2293;97365;59;-70;-5;-10;-11;17081
6175080;2160;1719;98201;56;-70;-5;-10;-11;17081
6176076;2615;2006;98822;54;-70;-5;-10;-11;17081
6177076;2184;2317;98655;46;-67;-5;-10;-11;17081
6178077;1729;2198;98655;43;-67;-2;-10;-11;17081
6179077;1538;2150;98894;46;-67;0;-10;-11;17081
6180090;1012;2174;98440;54;-67;-2;-10;-11;17081
6181080;1251;2174;97771;61;-64;-8;-10;-11;17081
6182076;1753;2389;97484;69;-64;-10;-10;-11;17081
6183076;1873;1958;98273;75;-62;-10;-10;-11;17081
6184077;2615;1910;99204;77;-62;-5;-10;-11;17081
6185077;1873;2437;99037;77;-67;-2;-10;-11;17081
6186079;1897;2461;98201;77;-64;0;-10;-11;17081
6187079;2280;2245;97747;77;-64;2;-10;-11;17081
6188080;1227;2078;97890;75;-67;5;-10;-11;17081
6189080;2088;2006;98177;75;-72;5;-10;-11;17081
6190076;2399;1671;98344;69;-70;7;-10;-11;17081
6191089;2088;2437;98416;69;-67;7;-10;-11;17081
6192079;3045;2437;98679;67;-64;10;-10;-11;17081
6193075;1993;2317;98989;64;-67;7;-10;-11;17081
6194075;1323;1958;98631;64;-72;5;-10;-11;17081
6195077;2160;2269;97723;64;-78;7;-10;-11;17081
6196076;2040;1862;97556;64;-75;10;-10;-11;17081
6197078;2471;1671;97843;64;-72;7;-10;-11;17081
6198078;2687;2174;98058;67;-67;7;-10;-11;17081
6199079;2208;1791;98679;69;-64;7;-10;-11;17081
6200079;1873;1958;98535;75;-62;7;-10;-10;17081
6201075;1658;2222;97938;75;-62;2;-10;-10;17081
6202089;1682;1910;98034;75;-64;-2;-10;-10;17081
6203079;1825;1910;97962;75;-70;-13;-10;-10;17081
6204080;2136;2245;97699;75;-70;-16;-10;-10;17081
6205075;2328;2006;98129;77;-67;-16;-10;-10;17081
6206076;2280;1862;98607;75;-67;-13;-10;-10;17081
6207077;2519;2269;98679;69;-67;-10;-10;-10;17081
6208079;2280;2245;98559;69;-75;-8;-10;-10;17081
6209079;1777;2030;98392;69;-80;-8;-10;-10;17081
6210075;1801;2078;98058;67;-88;-8;-10;-10;17081
6211076;2040;1982;97843;64;-86;-8;-10;-11;17081
6212079;2399;1886;98129;64;-80;-8;-10;-11;17081
6213089;2375;2150;98440;64;-75;-5;-10;-11;17081
6214075;2423;2485;98607;67;-72;-5;-10;-11;17081
6215076;2112;2676;98511;67;-67;-2;-10;-11;17081
6216077;1514;2365;98249;67;-67;2;-10;-11;17081
6217078;1753;2030;97795;67;-67;7;-10;-11;17081
6218080;1993;2102;97866;69;-67;7;-10;-11;17081
6219075;2352;2126;98344;69;-64;7;-10;-11;17081
6220076;2280;1958;98464;69;-67;5;-10;-11;17081
6221077;1538;1815;98750;72;-67;5;-10;-11;17081
6222079;2040;2054;98703;69;-67;2;-10;-11;17081
6223079;2088;2461;98416;67;-67;0;-10;-10;17081
6224092;1466;1910;98440;64;-72;-2;-10;-10;17081
6225075;2088;1910;98058;64;-78;-2;-10;-10;17081
6226076;2208;1910;97914;69;-80;-2;-10;-11;17081
6227077;2687;1958;98225;72;-80;-2;-10;-11;17081
6228078;2806;2317;98488;67;-75;0;-10;-11;17081
6229078;1705;2174;98750;61;-70;2;-10;-11;17081
6230079;2447;2269;98392;61;-67;2;-10;-11;17081
6231079;2280;2485;97914;59;-72;2;-10;-11;17081
6232075;1538;2341;97795;56;-78;2;-10;-11;17081
6233075;2591;1886;98034;51;-80;-2;-10;-11;17081
6234076;2471;1743;98416;51;-80;-5;-10;-11;17081
6235089;2280;2150;98392;56;-78;-5;-10;-11;17081
6236079;2591;2150;98416;56;-75;-2;-10;-11;17081
6237080;2017;2006;98894;56;-72;2;-10;-11;17081
6238080;1873;2030;99085;54;-70;5;-11;-11;17081
6239075;1514;2126;98488;54;-67;10;-11;-11;17081
6240075;1466;2102;98058;64;-64;15;-11;-11;17081
6241076;2328;2030;98010;75;-62;15;-11;-11;17081
6242077;2304;1886;98296;77;-59;15;-11;-11;17081
6243078;2328;2054;98679;80;-59;10;-11;-11;17081
6244078;2734;2054;98679;77;-59;2;-11;-11;17081
6245079;1705;2054;98320;72;-62;-5;-11;-11;17081
6246079;1012;2174;98153;72;-62;-8;-11;-10;17081
6247090;1514;1982;98416;75;-62;0;-11;-10;17081
6248079;1705;1982;98416;75;-64;7;-10;-10;17081
6249075;2375;2126;97866;80;-62;7;-10;-10;17081
6250075;2710;2078;97866;83;-59;5;-10;-10;17081
6251076;2184;1815;98774;77;-62;0;-10;-10;17081
6252076;2304;1767;99085;75;-64;-2;-10;-10;17081
6253078;2017;1671;98870;69;-67;-5;-10;-10;17081
6254078;1921;1934;98464;72;-70;-2;-10;-10;17081
6255080;2423;2317;98249;69;-67;-5;-10;-10;17081
6256079;1801;2030;98081;69;-67;-8;-10;-10;17081
6257075;1897;1719;98416;72;-67;-10;-10;-10;17081
6258090;2639;2461;98774;77;-67;-13;-10;-10;17081
6259080;2375;2461;98344;80;-67;-13;-10;-10;17081
6260076;2112;2198;98296;83;-70;-10;-10;-10;17081
6261076;1514;1958;98058;83;-72;-10;-10;-10;17081
6262078;1466;1479;97675;83;-72;-8;-10;-10;17081
6263077;2304;1695;97771;80;-72;-2;-10;-10;17081
6264079;2519;2102;98344;75;-72;0;-10;-10;17081
6265079;2399;2102;99085;69;-70;0;-10;-10;17081
6266080;1873;1958;99013;64;-67;-2;-10;-10;17081
6267075;1729;2102;98440;64;-70;0;-10;-10;17081
6268076;1801;2198;97866;67;-72;5;-10;-10;17081
6269090;1275;1862;97986;69;-75;7;-10;-10;17081
6270075;1634;1862;98535;69;-75;7;-10;-10;17081
6271076;1969;1791;98679;69;-75;2;-10;-10;17081
6272077;2471;2389;98631;72;-78;2;-10;-10;17081
6273079;2687;2341;98416;69;-75;7;-10;-10;17081
6274079;1921;2102;98631;67;-75;10;-10;-10;17081
6275076;2017;1815;98798;61;-75;13;-10;-10;17081
6276076;1347;1647;98177;64;-70;10;-10;-10;17081
6277078;1323;2102;97484;69;-67;5;-10;-10;17081
6278079;2232;2245;97795;69;-62;2;-10;-10;17081
6279075;2088;2030;98631;72;-59;-2;-10;-10;17081
6280090;2639;2102;98941;72;-64;-5;-10;-10;17081
6281080;2639;2102;98392;75;-70;0;-10;-10;17081
6282076;2017;1934;97651;75;-75;5;-10;-10;17081
6283077;2136;1886;97938;72;-75;5;-10;-10;17081
6284079;1753;1839;98249;72;-75;0;-10;-10;17081
6285079;2088;1719;98153;67;-75;-2;-10;-10;17081
6286075;2591;1910;98464;64;-72;-2;-10;-10;17081
6287076;2423;2222;98583;64;-72;-2;-10;-10;17081
6288078;2160;1982;98655;61;-72;-2;-10;-10;17081
6289075;1729;1743;98511;59;-70;-2;-10;-10;17081
6290076;1538;2126;97962;56;-70;-5;-10;-10;17081
6291075;1753;2006;97938;51;-72;-2;-10;-10;17081
6292091;2136;1719;98344;51;-75;2;-10;-10;17081
6293075;2256;1719;98941;54;-72;2;-10;-10;17081
6294076;2495;1671;99133;64;-72;0;-11;-10;17081
6295076;2399;2006;98225;69;-72;0;-11;-10;17081
6296077;1610;2198;97078;69;-72;0;-11;-10;17081
6297077;1347;1910;97532;64;-78;0;-11;-10;17081
6298079;1849;1862;98535;64;-80;0;-11;-10;17081
6299078;1729;1910;98583;67;-75;-5;-11;-10;17081
6300080;1682;1958;98511;69;-75;-5;-11;-11;17081
6301080;2328;1886;98464;67;-80;-2;-11;-11;17081
6302093;2328;2006;98559;64;-83;0;-11;-11;17081
6303077;2040;2006;98225;69;-83;2;-11;-11;17081
6304078;2064;2126;97651;72;-80;5;-11;-11;17081
6305078;1514;2102;97771;72;-78;10;-11;-11;17081
6306079;1131;2102;98177;72;-72;15;-11;-11;17081
6307079;1897;2054;98392;75;-70;13;-11;-11;17081
6308075;2591;2054;98607;77;-70;10;-11;-11;17081
6309075;2304;2341;98511;77;-70;7;-11;-11;17081
6310076;1993;2174;98177;77;-70;7;-11;-11;17081
6311077;1586;1647;98201;83;-67;10;-10;-11;17081
6312089;1634;2126;97890;83;-62;10;-10;-11;17081
6313079;2064;2126;98105;80;-57;13;-10;-11;17081
6314079;1897;2174;98918;80;-54;10;-10;-11;17082
6315080;2112;2030;99037;80;-57;5;-10;-10;17082
6316080;2375;1910;98726;75;-59;2;-10;-10;17082
6317076;2208;1910;98177;72;-62;5;-10;-10;17082
6318076;2208;1958;97819;67;-64;5;-10;-10;17082
6319077;2256;1791;97938;64;-62;5;-10;-10;17082
6320077;2136;2078;98368;61;-57;5;-10;-10;17082
6321078;2136;2317;98559;67;-57;7;-10;-10;17082
6322171;2543;2102;98583;72;-59;10;-10;-10;17082
6323075;2543;2102;98750;72;-62;15;-10;-10;17082
6324075;2017;1503;98703;67;-59;15;-10;-10;17082
6325076;2017;1503;98273;67;-57;13;-10;-10;17082
6326076;2184;2198;97843;69;-59;7;-10;-10;17082
6327077;2184;2030;97795;75;-67;2;-10;-10;17082
6328077;1921;2006;98416;72;-72;0;-10;-10;17082
6329078;2112;2150;99133;72;-70;0;-10;-10;17082
6330078;1705;2245;98798;69;-67;2;-10;-10;17082
6331079;1993;2269;97866;69;-70;0;-10;-10;17082
6332091;1825;2150;97675;64;-70;-2;-10;-10;17082
6333076;1514;1743;98344;59;-72;-2;-10;-10;17082
6334077;2184;1695;98774;56;-72;-2;-10;-10;17082
6335078;1921;1719;98249;56;-70;-2;-10;-10;17082
6336079;1729;1815;97604;64;-67;-2;-11;-10;17082
6337075;2017;2078;98225;67;-64;-5;-11;-10;17082
6338075;1873;1886;98750;67;-62;-8;-11;-10;17082
6339077;2543;2150;98703;69;-62;-5;-11;-10;17082
6340078;2399;2437;98177;72;-67;-2;-11;-10;17082
6341079;1658;2054;97365;69;-80;-2;-11;-10;17082
6342075;2064;2150;97938;64;-86;-8;-11;-10;17082
6343093;2017;2126;98798;64;-80;-8;-11;-10;17082
6344077;2040;2341;98798;67;-75;-8;-11;-10;17082
6345079;2040;2509;98225;67;-75;-8;-11;-10;17082
6346080;1562;2102;98034;67;-75;-10;-11;-10;17082
6347076;2017;2006;98822;69;-75;-13;-11;-10;17082
6348076;2017;2102;98870;69;-72;-13;-11;-10;17082
6349078;1682;2269;97962;75;-78;-8;-11;-10;17081
6350079;2160;2126;97675;75;-78;-8;-11;-10;17081
6351075;1921;1886;98081;69;-70;-8;-11;-10;17081
6352076;2088;1839;98607;67;-67;-8;-11;-10;17081
6353077;2663;2150;98679;69;-67;-13;-11;-10;17081
6354089;2304;2198;98225;75;-70;-13;-11;-10;17081
6355078;1682;2150;97890;75;-75;-8;-11;-10;17081
6356079;1538;1982;98249;75;-78;-5;-10;-10;17081
6357078;2112;1934;98368;75;-78;-5;-10;-10;17081
6358080;2495;2245;97938;72;-78;-8;-10;-10;17081
6359080;2352;2030;97890;69;-78;-8;-10;-10;17081
6360076;2232;1862;98416;64;-83;-5;-10;-10;17081
6361075;1873;2006;98965;64;-83;-5;-10;-10;17081
6362078;1586;2006;98798;67;-86;-2;-10;-10;17081
6363078;1658;2150;97843;72;-86;2;-10;-10;17081
6364095;1849;1815;97436;72;-83;2;-10;-10;17081
6365089;2471;1384;98153;69;-80;2;-10;-10;17081
6366078;2375;1910;98631;67;-78;2;-10;-10;17081
6367080;2208;2317;98535;69;-78;2;-10;-11;17081
6368080;2471;2222;98273;69;-78;0;-10;-11;17081
6369075;1251;1815;98177;64;-80;2;-10;-11;17081
6370075;1466;1671;98273;61;-83;5;-10;-11;17081
6371076;2423;1910;98416;64;-80;2;-11;-11;17081
6372077;1825;1958;98201;67;-78;2;-11;-11;17081
6373078;1921;1623;98105;64;-75;5;-11;-11;17081
6374078;2017;1503;98488;64;-70;5;-11;-11;17081
6375088;1945;1767;98894;67;-64;-2;-11;-11;17081
6376078;2184;2222;98464;67;-64;-5;-11;-11;17081
6377079;1849;1886;97389;61;-72;-5;-11;-11;17081
6378079;1969;1815;97460;59;-80;-2;-11;-11;17081
6379080;2328;2437;98249;59;-83;0;-11;-11;17081
6380080;2256;2317;98726;59;-83;0;-11;-11;17081
6381076;2352;2174;98679;59;-83;2;-11;-11;17081
6382076;2136;1982;98177;59;-83;5;-11;-11;17081
6383077;1634;2054;98368;59;-83;7;-11;-11;17081
6384078;1323;2293;98607;61;-80;7;-11;-11;17081
6385079;1753;1982;98105;64;-75;5;-11;-11;17081
6386092;2208;1743;97819;61;-72;7;-11;-11;17081
6387076;1777;1982;97986;56;-70;7;-11;-11;17081
6388077;1777;2198;98559;56;-67;7;-11;-11;17081
6389077;1993;2126;98870;61;-70;5;-11;-11;17081
6390079;1921;1886;98607;72;-75;7;-11;-11;17081
6391079;1753;1647;98344;80;-78;5;-11;-11;17081
6392075;1012;1839;98225;83;-75;-2;-11;-11;17081
6393075;1897;2078;98153;85;-70;-5;-11;-11;17081
6394076;2639;1886;98177;88;-64;-8;-11;-11;17081
6395077;2017;2078;98296;85;-64;-5;-11;-11;17081
6396078;2304;2437;98559;83;-64;-2;-11;-11;17081
6397089;1801;2030;98822;77;-67;-2;-11;-11;17081
6398079;2040;1791;98440;77;-72;-2;-11;-11;17081
6399080;1945;2006;97699;80;-72;-8;-11;-11;17081
6400075;1418;2102;97843;77;-72;-5;-11;-11;17081
6401076;2208;2102;98583;69;-70;-5;-11;-11;17081
6402077;2017;1910;98965;72;-64;-2;-11;-11;17081
6403079;2064;2174;98511;75;-67;-2;-11;-11;17081
6404079;2088;2700;97771;72;-70;-2;-11;-11;17081
6405075;1586;2341;98129;69;-72;-5;-11;-11;17081
6406076;1897;2006;98965;72;-72;-10;-11;-11;17081
6407091;2375;2245;98631;75;-72;-13;-11;-11;17081
6408076;2495;2485;97914;75;-70;-10;-10;-11;17081
6409077;2519;2509;98081;72;-64;-2;-10;-11;17081
6410079;1825;1934;98655;67;-62;0;-10;-11;17081
6411079;1634;1910;98894;61;-62;-2;-10;-11;17081
6412076;2256;2413;98655;61;-64;-8;-10;-11;17081
6413076;1849;2389;98201;61;-64;-10;-11;-11;17081
6414078;1729;2054;97866;56;-67;-8;-11;-11;17081
6415079;2017;1767;98273;54;-67;-2;-11;-11;17081
6416075;1897;1982;98440;56;-70;0;-11;-11;17081
6417092;1921;2245;97914;61;-72;2;-11;-11;17081
6418078;1873;2317;98225;61;-72;5;-11;-11;17081
6419079;1777;2317;98750;61;-67;2;-11;-11;17081
6420075;1490;2198;98941;61;-64;-2;-11;-11;17081
6421075;1610;1910;98488;64;-64;-5;-11;-11;17081
6422076;2112;1862;97675;67;-70;0;-11;-11;17081
6423076;2088;2126;97747;69;-75;7;-11;-11;17081
6424077;1610;2102;98320;69;-78;10;-11;-11;17081
6425078;2040;2269;98750;69;-75;10;-11;-11;17081
6426079;2256;2581;98535;72;-75;10;-11;-11;17081
6427079;2017;2365;98153;75;-78;7;-11;-11;17081
6428089;1873;2126;98296;77;-78;10;-11;-11;17081
6429079;1418;2006;98655;72;-75;13;-11;-11;17081
6430080;1586;1934;98344;69;-75;15;-11;-11;17081
6431075;2232;1958;97962;69;-72;18;-11;-11;17081
6432076;2112;2293;97914;69;-72;15;-10;-11;17081
6433077;1969;2437;98225;69;-75;15;-10;-11;17081
6434078;2352;2245;99109;69;-78;15;-10;-11;17081
6435078;2040;2126;98750;69;-78;18;-10;-11;17082
6436079;2017;1862;97747;67;-75;15;-10;-11;17082
6437079;1753;1695;97532;67;-72;15;-10;-11;17082
6438080;1538;1767;97843;67;-72;13;-10;-11;17082
6439088;1873;2078;98344;67;-72;10;-10;-11;17082
6440077;1993;2030;98655;67;-72;2;-10;-11;17082
6441079;2304;2245;98822;67;-72;0;-10;-11;17082
6442079;1849;2006;98631;69;-75;2;-10;-11;17082
6443075;1442;1503;98440;69;-78;7;-10;-11;17082
6444080;2017;1862;98392;69;-78;7;-10;-11;17082
6445076;2136;2126;98129;69;-72;7;-10;-11;17082
6446076;2208;2102;98201;67;-67;5;-10;-11;17082
6447077;1897;2174;98464;61;-67;2;-10;-10;17082
6448077;1562;2102;98464;59;-72;0;-10;-10;17082
6449078;1753;2485;98511;59;-72;-5;-10;-10;17082
6450089;1634;2509;98416;64;-67;-8;-10;-10;17082
6451079;1682;1862;97962;69;-64;-8;-10;-10;17082
6452076;2064;1791;97580;75;-62;-5;-10;-10;17082
6453075;1753;1982;97843;75;-59;-5;-10;-10;17082
6454076;1418;2150;98559;75;-59;-10;-10;-10;17082
6455076;1753;1767;99061;67;-62;-13;-10;-10;17082
6456078;1969;1886;98965;67;-72;-10;-10;-10;17082
6457078;1753;2269;98440;67;-80;-10;-10;-10;17082
6458079;1753;2174;97843;67;-83;-10;-10;-10;17082
6459079;2256;2174;98034;67;-83;-8;-10;-10;17082
6460075;2495;2030;98344;61;-86;0;-10;-10;17082
6461088;2687;2150;97914;56;-91;2;-10;-10;17082
6462078;2471;2317;98177;54;-91;2;-10;-10;17082
6463080;2040;2365;98631;54;-88;0;-10;-11;17082
6464080;2040;2389;98703;54;-86;-5;-11;-11;17082
6465075;1945;2126;98177;54;-83;-8;-11;-11;17081
6466076;2208;2317;97245;59;-83;-8;-11;-11;17081
6467078;2208;2652;97413;64;-80;-10;-11;-11;17081
6468078;2017;2341;98344;69;-75;-13;-11;-11;17081
6469080;2447;2078;98941;72;-72;-13;-11;-11;17081
6470075;2017;2198;98679;75;-70;-5;-11;-11;17081
6471093;1634;2245;97866;75;-67;-2;-11;-11;17081
6472079;1921;2198;97580;72;-70;-5;-11;-11;17081
6473079;1370;1958;97938;75;-75;-5;-11;-11;17081
6474076;1849;1886;97986;75;-78;-5;-10;-11;17081
6475076;2399;2198;97938;75;-80;-5;-10;-11;17081
