Timestamp;scop_ax_x;scop_ax_y;scop_ax_z;scop_pitch;scop_pitchspeed;scop_roll;scop_rollspeed;scop_yaw;scop_yawspeed
506079;8;101;-1196;-1;-94;0;-31;1164;1
507080;9;101;-1196;-1;-92;0;-28;1164;6
508079;9;101;-1196;-1;-89;0;-28;1164;6
509080;10;101;-1196;-1;-86;0;-28;1164;6
510079;10;101;-1196;-1;-84;0;-28;1164;6
511093;11;100;-1197;-1;-81;0;-28;1164;9
512076;12;100;-1197;-1;-86;0;-28;1164;9
513075;13;100;-1197;-1;-94;0;-31;1164;3
514075;14;100;-1197;-1;-102;0;-31;1164;-4
515080;16;100;-1198;-1;-108;0;-28;1164;-4
516079;17;100;-1198;-1;-105;0;-25;1164;-1
517080;17;100;-1198;-1;-102;0;-20;1164;-1
518079;18;100;-1198;-1;-102;0;-15;1164;-1
519080;19;100;-1198;-1;-97;0;-20;1164;-4
520079;20;100;-1198;-1;-97;0;-33;1164;-4
521093;19;100;-1199;-1;-97;0;-39;1164;-1
522076;19;101;-1199;-1;-97;0;-36;1164;-1
523075;19;101;-1198;-1;-97;0;-36;1164;-1
524075;18;101;-1198;-1;-92;0;-39;1164;-1
525080;19;101;-1198;-1;-84;0;-39;1164;-4
526079;19;101;-1198;-1;-81;0;-39;1164;-6
527080;19;101;-1198;-1;-86;0;-36;1164;-9
528079;19;102;-1198;-1;-89;0;-33;1164;-12
529080;19;102;-1198;-1;-89;0;-33;1164;-9
530079;18;102;-1198;-1;-89;0;-31;1164;-6
531093;18;101;-1197;-1;-86;0;-28;1164;-6
532076;18;101;-1197;-1;-84;0;-25;1164;-6
533075;18;101;-1196;-1;-86;0;-25;1164;-4
534075;17;101;-1196;-1;-94;0;-25;1164;-1
535080;16;101;-1196;-1;-97;0;-23;1164;-1
536079;16;100;-1196;-1;-100;0;-20;1164;-1
537075;17;100;-1196;-1;-100;0;-20;1164;-1
538076;17;100;-1196;-1;-100;0;-23;1164;-4
539075;17;100;-1196;-1;-102;0;-23;1164;-6
540076;17;100;-1196;-1;-102;0;-20;1164;-6
541093;19;100;-1196;-1;-100;0;-17;1164;-4
542077;20;100;-1197;-1;-102;0;-20;1164;-4
543076;20;100;-1197;-1;-108;0;-20;1164;-6
544076;20;100;-1197;-1;-108;0;-17;1164;-9
545080;19;100;-1197;-1;-102;0;-17;1164;-9
546079;19;100;-1198;-1;-100;0;-15;1164;-9
547078;19;100;-1198;-1;-97;0;-15;1164;-12
548079;19;100;-1198;-1;-94;0;-20;1164;-14
549075;18;100;-1198;-1;-97;0;-20;1164;-17
550076;18;100;-1198;-1;-97;0;-20;1164;-17
551093;18;101;-1198;-1;-100;0;-23;1164;-12
552077;17;101;-1199;-1;-94;0;-23;1164;-6
553075;16;101;-1198;-1;-89;0;-23;1164;1
554076;16;101;-1199;-1;-84;0;-23;1164;6
555075;16;101;-1199;-1;-84;0;-23;1164;6
556075;16;101;-1199;-1;-89;0;-23;1164;3
557079;15;101;-1199;-1;-97;0;-28;1164;3
558078;15;101;-1199;-1;-100;0;-36;1164;3
559080;14;101;-1199;-1;-97;0;-41;1164;3
560079;14;101;-1198;-1;-94;0;-41;1164;3
561093;14;100;-1198;-1;-89;0;-39;1164;1
562076;14;100;-1198;-1;-84;0;-39;1164;1
563075;14;100;-1198;-1;-78;0;-36;1164;3
564075;14;100;-1198;-1;-81;0;-33;1164;3
565080;14;100;-1198;-1;-78;0;-39;1164;6
566079;15;100;-1198;-1;-76;0;-44;1164;9
567080;15;100;-1197;-1;-76;0;-47;1164;14
568079;15;100;-1197;-1;-81;0;-47;1164;17
569080;15;100;-1197;-1;-86;0;-41;1164;19
570079;15;100;-1197;-1;-92;0;-33;1164;22
571080;15;100;-1197;-1;-97;0;-33;1164;19
572098;14;100;-1197;-1;-97;0;-36;1164;17
573077;14;100;-1197;-1;-97;0;-39;1164;17
574080;14;100;-1197;-1;-100;0;-44;1164;11
575079;13;100;-1197;-1;-100;0;-41;1164;6
576077;13;100;-1197;-1;-97;0;-36;1164;6
577077;12;100;-1196;-1;-89;0;-33;1164;9
578080;11;100;-1196;-1;-92;0;-25;1164;6
579079;10;100;-1196;-1;-97;0;-20;1164;3
580080;10;100;-1195;-1;-100;0;-23;1164;3
581079;9;100;-1195;-1;-100;0;-28;1164;1
582099;9;100;-1196;-1;-102;0;-31;1164;-1
583077;9;100;-1196;-1;-105;0;-25;1164;-1
584080;9;100;-1196;-1;-105;0;-20;1164;-1
585079;9;100;-1196;-1;-102;0;-17;1164;-1
586080;9;99;-1196;-1;-100;0;-17;1164;-1
587079;9;99;-1196;-1;-102;0;-17;1164;-1
588080;9;99;-1196;-1;-102;0;-17;1164;-4
589079;10;99;-1197;-1;-100;0;-15;1164;-9
590080;11;100;-1197;-1;-97;0;-15;1164;-9
591079;11;100;-1197;-1;-94;0;-15;1164;-12
592103;12;100;-1197;-1;-94;0;-15;1164;-12
593095;13;100;-1197;-1;-94;0;-15;1164;-9
594079;13;100;-1196;-1;-92;0;-15;1164;-6
595080;14;100;-1196;-1;-89;0;-17;1164;-9
596079;14;100;-1197;-1;-86;0;-20;1164;-9
597080;14;100;-1197;-1;-84;0;-23;1164;-6
598079;14;100;-1197;-1;-78;0;-25;1164;-4
599080;14;101;-1197;-1;-78;0;-25;1164;3
600079;15;101;-1197;-1;-78;0;-28;1164;9
601080;15;101;-1197;-1;-81;0;-28;1164;9
602079;15;101;-1197;-1;-86;0;-23;1164;6
603093;16;101;-1197;-1;-94;0;-23;1164;6
604077;15;102;-1197;-1;-97;0;-28;1164;3
605075;15;102;-1197;-1;-94;0;-33;1164;3
606076;14;102;-1197;-1;-92;0;-31;1164;3
607080;14;102;-1197;-1;-92;0;-28;1164;1
608079;13;102;-1197;-1;-92;0;-28;1164;1
609078;13;102;-1197;-1;-92;0;-39;1164;-1
610079;12;102;-1197;-1;-94;0;-47;1164;1
611075;12;102;-1197;-1;-100;0;-41;1164;1
612076;11;101;-1198;-1;-102;0;-36;1164;-1
613093;11;101;-1198;-1;-105;0;-36;1164;-4
614078;10;101;-1198;-1;-108;0;-39;1164;-6
615078;9;101;-1198;-1;-105;0;-36;1164;-6
616075;9;101;-1198;-1;-97;0;-33;1164;-6
617076;9;101;-1198;-1;-97;0;-36;1164;-6
618075;9;100;-1198;-1;-92;0;-41;1164;-4
619076;8;100;-1198;-1;-86;0;-41;1164;-4
620075;8;100;-1197;-1;-84;0;-41;1164;-6
621076;8;100;-1197;-1;-86;0;-41;1164;-9
622079;7;100;-1197;-1;-92;0;-41;1164;-6
623093;7;100;-1197;-1;-94;0;-41;1164;-4
624076;7;100;-1197;-1;-94;0;-36;1164;-6
625080;7;100;-1197;-1;-97;0;-31;1164;-12
626079;7;100;-1197;-1;-100;0;-31;1164;-9
627080;7;100;-1198;-1;-100;0;-36;1164;-12
628079;8;100;-1198;-1;-97;0;-36;1164;-12
629080;9;101;-1198;-1;-100;0;-33;1164;-9
630079;9;101;-1198;-1;-102;0;-36;1164;-1
631080;8;101;-1198;-1;-102;0;-36;1164;3
632079;9;101;-1198;-1;-102;0;-33;1164;9
633093;9;101;-1198;-1;-100;0;-31;1164;6
634076;10;101;-1198;-1;-100;0;-36;1164;3
635080;11;101;-1198;-1;-94;0;-44;1164;1
636079;12;101;-1198;-1;-92;0;-47;1164;-1
637080;12;102;-1198;-1;-92;0;-41;1164;-4
638079;12;102;-1198;-1;-94;0;-33;1164;-4
639080;13;101;-1198;-1;-97;0;-33;1164;-4
640079;13;101;-1198;-1;-97;0;-33;1164;1
641080;12;101;-1198;-1;-94;0;-33;1164;3
642079;13;101;-1198;-1;-89;0;-31;1164;6
643093;13;101;-1198;-1;-84;0;-28;1164;11
644076;13;101;-1198;-1;-84;0;-28;1164;11
645080;12;101;-1199;-1;-84;0;-28;1164;6
646079;12;101;-1198;-1;-89;0;-31;1164;3
647080;12;101;-1198;-1;-94;0;-28;1164;3
648079;12;100;-1198;-1;-100;0;-28;1164;3
649080;12;100;-1198;-1;-100;0;-31;1164;1
650079;11;100;-1198;-1;-100;0;-33;1164;-4
651080;12;100;-1199;-1;-102;0;-36;1164;-6
652079;13;100;-1199;-1;-105;0;-31;1164;-6
653093;13;100;-1200;-1;-105;0;-28;1164;-1
654076;13;99;-1201;-1;-105;0;-25;1164;1
655080;13;99;-1201;-1;-100;0;-28;1164;3
656079;14;99;-1201;-1;-94;0;-31;1164;3
657080;14;99;-1201;-1;-94;0;-28;1164;-1
658079;15;99;-1201;-1;-97;0;-23;1164;-6
659080;16;99;-1201;-1;-102;0;-23;1164;-4
660079;17;99;-1202;-1;-108;0;-25;1164;1
661080;18;99;-1202;-1;-108;0;-28;1164;1
662079;18;99;-1201;-1;-102;0;-25;1164;-1
663093;18;99;-1201;-1;-97;0;-25;1164;-9
664077;18;99;-1201;-1;-94;0;-28;1164;-9
665080;18;99;-1201;-1;-97;0;-25;1164;-4
666079;19;99;-1200;-1;-97;0;-23;1164;1
667080;19;100;-1200;-1;-92;0;-23;1164;3
668079;19;100;-1200;-1;-89;0;-25;1164;6
669078;19;100;-1200;-1;-86;0;-23;1164;6
670079;19;100;-1200;-1;-84;0;-20;1164;9
671075;19;100;-1200;-1;-81;0;-23;1164;6
672076;19;100;-1200;-1;-81;0;-25;1164;3
673093;18;101;-1200;-1;-81;0;-25;1164;-1
674077;17;101;-1199;-1;-81;0;-25;1164;1
675075;16;101;-1199;-1;-84;0;-25;1164;-1
676076;15;101;-1199;-1;-86;0;-23;1164;-4
677080;14;102;-1200;-1;-89;0;-23;1164;-6
678079;14;102;-1199;-1;-89;0;-25;1164;-4
679078;13;102;-1199;-1;-97;0;-25;1164;-1
680079;13;102;-1199;-1;-102;0;-20;1164;3
681080;13;102;-1199;-1;-108;0;-17;1164;3
682079;12;102;-1199;-1;-110;0;-23;1164;3
683093;12;102;-1199;-1;-110;0;-33;1164;3
684077;12;102;-1200;-1;-113;0;-36;1164;3
685075;12;102;-1200;-1;-110;0;-36;1164;3
686076;11;102;-1200;-1;-105;0;-33;1164;3
687079;11;102;-1199;-1;-100;0;-36;1164;6
688078;11;102;-1199;-1;-100;0;-41;1164;11
689079;10;102;-1199;-1;-105;0;-47;1164;17
690079;10;102;-1198;-1;-102;0;-47;1164;19
691080;11;101;-1198;-1;-97;0;-49;1164;17
692079;12;101;-1198;-1;-97;0;-49;1164;11
693075;12;101;-1198;-1;-97;0;-49;1164;9
694093;13;100;-1198;-1;-94;0;-47;1164;11
695076;14;100;-1198;-1;-92;0;-41;1164;14
696080;14;100;-1198;-1;-86;0;-39;1164;17
697079;14;100;-1198;-1;-84;0;-44;1164;14
698080;15;100;-1199;-1;-78;0;-47;1164;9
699079;15;100;-1199;-1;-78;0;-49;1164;3
700080;15;100;-1199;-1;-78;0;-47;1164;1
701079;14;100;-1199;-1;-84;0;-47;1164;1
702080;14;100;-1199;-1;-89;0;-44;1164;1
703080;15;100;-1200;-1;-94;0;-41;1164;-1
704093;15;100;-1200;-1;-92;0;-39;1164;-4
705075;14;100;-1200;-1;-92;0;-39;1164;-6
706075;14;101;-1200;-1;-94;0;-33;1164;-6
707080;15;101;-1200;-1;-94;0;-33;1164;-1
708079;15;101;-1201;-1;-100;0;-31;1164;1
709080;16;101;-1201;-1;-102;0;-31;1164;3
710079;16;101;-1201;-1;-102;0;-25;1164;3
711080;15;101;-1202;-1;-105;0;-23;1164;1
712079;15;101;-1202;-1;-108;0;-20;1164;-4
713075;15;102;-1202;-1;-110;0;-15;1164;-9
714075;15;102;-1202;-1;-105;0;-15;1164;-6
715093;15;102;-1202;-1;-102;0;-15;1164;-1
716076;15;101;-1202;-1;-100;0;-17;1164;3
717080;16;101;-1202;-1;-97;0;-23;1164;3
718079;17;101;-1202;-1;-89;0;-28;1164;1
719080;16;101;-1202;-1;-84;0;-36;1164;1
720079;16;101;-1202;-1;-86;0;-41;1164;3
721080;16;101;-1202;-1;-92;0;-41;1164;6
722079;17;101;-1203;-1;-92;0;-33;1164;6
723075;17;101;-1203;-1;-92;0;-25;1164;6
724075;16;101;-1203;-1;-89;0;-28;1164;3
725093;15;100;-1203;-1;-89;0;-31;1164;1
726076;15;100;-1203;-1;-86;0;-31;1164;3
727080;14;100;-1203;-1;-81;0;-31;1164;1
728079;12;100;-1203;-1;-78;0;-31;1164;-1
729080;11;100;-1202;-1;-78;0;-31;1164;-4
730079;10;100;-1202;-1;-81;0;-28;1164;-6
731080;10;100;-1202;-1;-84;0;-31;1164;-9
732079;10;100;-1202;-1;-86;0;-33;1164;-6
733075;10;100;-1202;-1;-86;0;-31;1164;-1
734076;10;100;-1202;-1;-89;0;-25;1164;-1
735093;11;100;-1202;-1;-92;0;-23;1164;-1
736077;11;100;-1202;-1;-92;0;-23;1164;-6
737075;11;100;-1202;-1;-92;0;-25;1164;-9
738076;11;101;-1202;-1;-94;0;-28;1164;-12
739080;12;100;-1202;-1;-100;0;-28;1164;-14
740079;12;101;-1202;-1;-97;0;-28;1164;-17
741078;12;101;-1202;-1;-100;0;-36;1164;-20
742079;12;101;-1202;-1;-100;0;-39;1164;-17
743076;12;101;-1203;-1;-100;0;-39;1164;-17
744076;11;101;-1203;-1;-100;0;-41;1164;-17
745075;11;100;-1203;-1;-102;0;-44;1164;-17
746093;12;100;-1203;-1;-102;0;-47;1164;-17
747077;12;101;-1203;-1;-102;0;-41;1164;-12
748075;12;101;-1203;-1;-102;0;-28;1164;-9
749076;13;101;-1203;-1;-102;0;-23;1164;-12
750080;13;101;-1203;-1;-94;0;-20;1164;-9
751079;12;101;-1203;-1;-86;0;-23;1164;-4
752078;12;100;-1202;-1;-81;0;-31;1164;-1
753075;12;101;-1202;-1;-76;0;-39;1164;-1
754079;13;101;-1202;-1;-73;0;-41;1164;-1
755078;12;100;-1202;-1;-73;0;-41;1164;-4
756093;12;100;-1201;-1;-76;0;-41;1164;-4
757076;12;100;-1201;-1;-81;0;-44;1164;-1
758080;12;100;-1200;-1;-86;0;-44;1164;1
759079;13;100;-1200;-1;-86;0;-44;1164;1
760077;13;100;-1200;-1;-84;0;-47;1164;-6
761077;14;100;-1200;-1;-86;0;-47;1164;-6
762080;15;100;-1199;-1;-89;0;-44;1164;-4
763080;15;100;-1199;-1;-94;0;-36;1164;1
764078;15;100;-1199;-1;-100;0;-31;1164;9
765078;14;100;-1199;-1;-105;0;-31;1164;11
766093;15;100;-1199;-1;-108;0;-33;1164;11
767077;14;100;-1200;-1;-110;0;-31;1164;9
768080;14;100;-1200;-1;-110;0;-28;1164;11
769079;14;100;-1200;-1;-105;0;-33;1164;11
770080;15;100;-1200;-1;-105;0;-39;1164;9
771079;15;101;-1200;-1;-105;0;-39;1164;1
772080;15;101;-1200;-1;-105;0;-36;1164;-4
773079;14;101;-1201;-1;-102;0;-36;1164;-6
774078;12;101;-1201;-1;-102;0;-41;1164;-4
775078;11;101;-1201;-1;-102;0;-47;1164;1
776093;10;101;-1201;-1;-105;0;-49;1164;6
777076;9;102;-1202;-1;-108;0;-49;1164;9
778080;9;102;-1202;-1;-108;0;-47;1164;9
779079;9;102;-1202;-1;-105;0;-44;1164;6
780080;8;102;-1202;-1;-102;0;-41;1164;6
781079;8;102;-1202;-1;-97;0;-39;1164;6
782080;9;102;-1203;-1;-86;0;-39;1164;6
783080;10;102;-1203;-1;-76;0;-36;1164;6
784078;10;102;-1202;-1;-70;0;-33;1164;6
785078;11;102;-1202;-1;-70;0;-28;1164;6
786093;12;102;-1202;-1;-73;0;-28;1164;3
787076;12;102;-1202;-1;-76;0;-31;1164;-1
788080;12;102;-1202;-1;-73;0;-36;1164;-9
789079;12;102;-1202;-1;-70;0;-36;1164;-12
790080;12;102;-1202;-1;-70;0;-33;1164;-9
791079;12;102;-1202;-1;-73;0;-33;1164;-6
792080;12;102;-1201;-1;-78;0;-33;1164;-4
793080;13;101;-1201;-1;-78;0;-36;1164;-4
794078;14;101;-1201;-1;-81;0;-39;1164;-4
795078;16;101;-1201;-1;-81;0;-36;1164;-1
796093;17;101;-1201;-1;-81;0;-36;1164;-1
797076;17;101;-1200;-1;-84;0;-36;1164;-4
798080;18;101;-1200;-1;-86;0;-39;1164;-4
799079;18;100;-1200;-1;-94;0;-39;1164;-1
800078;18;100;-1199;-1;-105;0;-31;1164;1
801079;18;100;-1199;-1;-108;0;-23;1164;1
802075;18;99;-1199;-1;-105;0;-20;1164;3
803076;17;99;-1199;-1;-102;0;-15;1164;9
804075;17;99;-1200;-1;-108;0;-9;1164;11
805076;17;99;-1200;-1;-113;0;-1;1164;11
806093;17;98;-1200;-1;-110;0;-1;1164;6
807077;16;98;-1201;-1;-110;0;-1;1164;3
808075;16;98;-1201;-1;-110;0;-1;1164;1
809076;16;98;-1200;-1;-110;0;-4;1164;1
810075;16;98;-1201;-1;-110;0;-9;1164;1
811076;15;98;-1201;-1;-102;0;-12;1164;1
812075;15;98;-1201;-1;-94;0;-12;1164;3
813076;14;98;-1202;-1;-94;0;-17;1164;3
814075;14;98;-1202;-1;-94;0;-20;1164;3
815076;12;98;-1202;-1;-92;0;-23;1164;1
816077;11;98;-1202;-1;-92;0;-23;1164;-1
817093;10;99;-1202;-1;-94;0;-17;1164;-4
818076;9;99;-1203;-1;-97;0;-12;1164;1
819079;8;99;-1203;-1;-100;0;-12;1164;3
820079;7;99;-1203;-1;-102;0;-12;1164;3
821080;7;100;-1203;-1;-100;0;-7;1164;1
822079;7;100;-1203;-1;-100;0;-1;1164;-1
823075;7;100;-1203;-1;-100;0;-1;1164;1
824075;6;101;-1202;-1;-100;0;-7;1164;6
825080;6;101;-1202;-1;-102;0;-9;1164;6
826079;6;101;-1202;-1;-105;0;-12;1164;1
827093;7;101;-1202;-1;-105;0;-15;1164;-4
828076;7;101;-1202;-1;-100;0;-17;1164;-4
829080;7;101;-1201;-1;-94;0;-17;1164;-1
830079;7;101;-1201;-1;-94;0;-17;1164;3
831080;6;101;-1201;-1;-97;0;-17;1164;9
832079;7;101;-1201;-1;-94;0;-17;1164;11
833075;7;101;-1201;-1;-97;0;-23;1164;11
834075;7;101;-1201;-1;-97;0;-25;1164;14
835080;8;101;-1201;-1;-94;0;-23;1164;17
836079;8;101;-1201;-1;-92;0;-17;1164;17
837093;8;101;-1201;-1;-89;0;-15;1164;14
838076;8;101;-1201;-1;-89;0;-12;1164;14
839080;9;101;-1201;-1;-89;0;-17;1164;11
840079;9;101;-1201;-1;-89;0;-20;1164;11
841080;8;101;-1201;-1;-86;0;-23;1164;9
842079;8;102;-1201;-1;-81;0;-28;1164;6
843075;9;102;-1201;-1;-76;0;-31;1164;1
844075;9;102;-1202;-1;-76;0;-28;1164;-4
845080;8;102;-1202;-1;-76;0;-31;1164;-9
846079;9;102;-1202;-1;-78;0;-33;1164;-12
847093;9;102;-1203;-1;-78;0;-31;1164;-1
848076;10;102;-1203;-1;-86;0;-28;1164;3
849080;11;102;-1203;-1;-94;0;-25;1164;6
850079;12;102;-1203;-1;-100;0;-23;1164;3
851080;13;102;-1203;-1;-100;0;-23;1164;1
852079;13;102;-1203;-1;-100;0;-20;1164;-4
853075;14;103;-1203;-1;-102;0;-20;1164;-6
854075;13;103;-1202;-1;-108;0;-20;1164;-4
855080;13;102;-1202;-1;-110;0;-23;1164;-4
856079;12;102;-1201;-1;-113;0;-25;1164;-4
857093;12;102;-1201;-1;-116;0;-23;1164;-4
858076;13;102;-1201;-1;-116;0;-17;1164;-4
859080;14;102;-1201;-1;-118;0;-20;1164;-4
860079;14;102;-1201;-1;-121;0;-25;1164;-4
861080;16;101;-1201;-1;-118;0;-31;1164;-4
862079;16;101;-1201;-1;-116;0;-31;1164;1
863075;16;101;-1200;-1;-113;0;-25;1164;-1
864075;15;101;-1200;-1;-113;0;-28;1164;-4
865080;15;101;-1200;-1;-108;0;-31;1164;-4
866079;16;101;-1200;-1;-102;0;-36;1164;1
867078;16;100;-1200;-1;-97;0;-33;1164;-1
868093;15;100;-1200;-1;-94;0;-33;1164;-9
869077;14;100;-1200;-1;-92;0;-28;1164;-12
870075;14;100;-1200;-1;-86;0;-23;1164;-9
871076;14;100;-1200;-1;-89;0;-23;1164;-9
872080;14;100;-1200;-1;-94;0;-20;1164;-14
873080;14;100;-1201;-1;-97;0;-23;1164;-17
874078;14;100;-1201;-1;-97;0;-25;1164;-14
875079;15;100;-1201;-1;-97;0;-25;1164;-9
876080;16;100;-1202;-1;-97;0;-25;1164;-4
877079;17;100;-1202;-1;-97;0;-28;1164;-1
878093;17;100;-1202;-1;-97;0;-33;1164;1
879077;15;100;-1203;-1;-97;0;-36;1164;1
880075;14;100;-1203;-1;-94;0;-36;1164;1
881076;14;100;-1203;-1;-92;0;-33;1164;3
882075;13;100;-1203;-1;-92;0;-31;1164;3
883076;13;100;-1203;-1;-89;0;-28;1164;6
884079;14;100;-1203;-1;-84;0;-33;1164;11
885079;15;101;-1203;-1;-81;0;-33;1164;6
886079;15;101;-1203;-1;-84;0;-31;1164;3
887079;16;101;-1203;-1;-89;0;-31;1164;1
888245;16;101;-1203;-1;-89;0;-33;1164;-1
889004;15;101;-1204;-1;-86;0;-36;1164;-6
890079;16;101;-1204;-1;-86;0;-33;1164;-9
891080;16;101;-1204;-1;-92;0;-31;1164;-6
892079;16;100;-1204;-1;-92;0;-28;1164;-6
893075;15;100;-1204;-1;-97;0;-25;1164;-9
894075;15;100;-1204;-1;-102;0;-25;1164;-17
895080;15;100;-1204;-1;-102;0;-23;1164;-20
896079;15;100;-1203;-1;-100;0;-25;1164;-14
897080;15;100;-1203;-1;-94;0;-31;1164;-14
898121;15;100;-1203;-1;-94;0;-41;1164;-9
899078;16;100;-1202;-1;-94;0;-44;1164;-1
900080;16;100;-1202;-1;-94;0;-41;1164;3
901079;16;100;-1202;-1;-97;0;-33;1164;3
902080;16;100;-1202;-1;-102;0;-36;1164;11
903080;16;100;-1202;-1;-102;0;-36;1164;14
904078;15;100;-1202;-1;-100;0;-31;1164;17
905078;13;100;-1202;-1;-97;0;-23;1164;14
906080;12;100;-1201;-1;-94;0;-20;1164;14
907079;12;100;-1201;-1;-92;0;-23;1164;11
908130;11;100;-1201;-1;-94;0;-25;1164;9
909076;11;100;-1201;-1;-94;0;-31;1164;6
910080;11;100;-1201;-1;-94;0;-33;1164;9
911079;9;100;-1200;-1;-94;0;-33;1164;9
912080;9;101;-1200;-1;-92;0;-33;1164;6
913079;9;101;-1200;-1;-89;0;-33;1164;-1
914078;9;100;-1200;-1;-89;0;-33;1164;-6
915078;8;100;-1200;-1;-94;0;-31;1164;-6
916080;8;100;-1200;-1;-100;0;-33;1164;-4
917079;7;100;-1200;-1;-97;0;-33;1164;-1
918104;7;100;-1200;-1;-94;0;-33;1164;3
919095;7;100;-1200;-1;-94;0;-33;1164;6
920078;7;100;-1201;-1;-97;0;-33;1164;6
921080;7;100;-1201;-1;-100;0;-33;1164;6
922079;7;100;-1201;-1;-100;0;-36;1164;3
923075;8;100;-1201;-1;-97;0;-41;1164;3
924075;9;100;-1202;-1;-97;0;-39;1164;1
925080;10;100;-1202;-1;-97;0;-36;1164;1
926079;10;100;-1203;-1;-94;0;-36;1164;-1
927080;10;100;-1203;-1;-92;0;-41;1164;1
928079;10;100;-1203;-1;-92;0;-44;1164;3
929080;10;100;-1204;-1;-92;0;-39;1164;1
930093;10;100;-1204;-1;-86;0;-33;1164;1
931077;10;100;-1204;-1;-86;0;-33;1164;1
932075;11;100;-1204;-1;-92;0;-31;1164;6
933076;11;100;-1205;-1;-102;0;-31;1164;6
934080;10;100;-1205;-1;-105;0;-31;1164;3
935079;10;101;-1205;-1;-105;0;-31;1164;1
936078;11;101;-1205;-1;-105;0;-31;1164;-1
937079;11;101;-1205;-1;-105;0;-31;1164;1
938080;10;102;-1205;-1;-108;0;-25;1164;1
939079;10;102;-1205;-1;-108;0;-23;1164;-4
940078;10;102;-1204;-1;-108;0;-28;1164;-9
941093;9;102;-1204;-1;-105;0;-36;1164;-9
942077;9;102;-1204;-1;-100;0;-36;1164;-12
943076;8;102;-1204;-1;-97;0;-33;1164;-12
944076;8;102;-1204;-1;-97;0;-33;1164;-14
945080;8;102;-1204;-1;-100;0;-36;1164;-17
946079;7;102;-1204;-1;-102;0;-41;1164;-14
947078;8;102;-1203;-1;-105;0;-36;1164;-12
948079;9;102;-1203;-1;-102;0;-31;1164;-9
949079;9;102;-1203;-1;-97;0;-25;1164;-6
950078;10;102;-1203;-1;-89;0;-25;1164;-4
951079;11;102;-1203;-1;-86;0;-31;1164;-1
952098;12;101;-1202;-1;-84;0;-33;1164;1
953077;12;101;-1202;-1;-84;0;-33;1164;3
954080;13;101;-1202;-1;-78;0;-33;1164;3
955079;14;100;-1202;-1;-76;0;-33;1164;6
956080;14;100;-1202;-1;-78;0;-31;1164;11
957079;15;100;-1202;-1;-86;0;-28;1164;11
958080;15;100;-1202;-1;-92;0;-25;1164;6
959079;16;100;-1202;-1;-89;0;-23;1164;1
960080;17;100;-1202;-1;-92;0;-23;1164;-1
961079;18;100;-1201;-1;-94;0;-23;1164;-4
962080;19;100;-1201;-1;-100;0;-25;1164;-1
963093;19;100;-1200;-1;-100;0;-25;1164;3
964077;19;100;-1200;-1;-97;0;-31;1164;6
965080;18;100;-1200;-1;-97;0;-31;1164;9
966079;18;100;-1199;-1;-100;0;-31;1164;11
967080;17;101;-1199;-1;-100;0;-33;1164;19
968079;17;101;-1200;-1;-94;0;-39;1164;25
969080;17;102;-1200;-1;-86;0;-47;1164;25
970079;16;102;-1199;-1;-81;0;-47;1164;22
971080;15;102;-1199;-1;-78;0;-41;1164;17
972079;15;102;-1200;-1;-78;0;-39;1164;14
973093;15;102;-1200;-1;-81;0;-49;1164;11
974076;14;103;-1200;-1;-84;0;-52;1164;11
975080;14;103;-1200;-1;-84;0;-47;1164;11
976079;13;103;-1200;-1;-81;0;-44;1164;9
977080;12;102;-1200;-1;-78;0;-49;1164;6
978079;12;102;-1200;-1;-81;0;-55;1164;1
979080;12;102;-1200;-1;-89;0;-52;1164;-1
980079;12;102;-1200;-1;-97;0;-49;1164;-4
981080;12;102;-1201;-1;-100;0;-47;1164;-1
982079;11;102;-1201;-1;-97;0;-47;1164;-1
983093;11;102;-1202;-1;-94;0;-44;1164;-4
984076;11;102;-1202;-1;-94;0;-36;1164;-9
985080;10;102;-1203;-1;-94;0;-33;1164;-6
986079;10;102;-1203;-1;-92;0;-33;1164;-1
987080;11;102;-1203;-1;-89;0;-41;1164;-1
988079;10;101;-1203;-1;-84;0;-44;1164;1
989080;9;101;-1203;-1;-81;0;-41;1164;1
990079;8;101;-1203;-1;-81;0;-41;1164;3
991080;8;101;-1203;-1;-86;0;-41;1164;6
992079;9;100;-1203;-1;-92;0;-47;1164;6
993093;8;101;-1203;-1;-100;0;-49;1164;3
994077;8;100;-1202;-1;-108;0;-49;1164;1
995080;8;100;-1202;-1;-108;0;-47;1164;1
996079;8;100;-1202;-1;-102;0;-44;1164;3
997078;8;100;-1202;-1;-102;0;-39;1164;9
998079;8;100;-1201;-1;-105;0;-31;1164;11
999075;8;100;-1201;-1;-105;0;-23;1164;3
1000076;8;100;-1201;-1;-105;0;-20;1164;-1
1001075;8;100;-1201;-1;-102;0;-28;1164;-9
1002076;8;100;-1201;-1;-102;0;-33;1164;-14
1003093;9;100;-1201;-1;-102;0;-36;1164;-20
1004077;9;100;-1201;-1;-100;0;-36;1164;-22
1005075;10;100;-1201;-1;-92;0;-39;1164;-20
1006076;11;100;-1201;-1;-92;0;-41;1164;-17
1007075;11;100;-1201;-1;-92;0;-36;1164;-20
1008076;11;100;-1201;-1;-92;0;-28;1164;-17
1009080;12;100;-1201;-1;-89;0;-25;1164;-9
1010079;12;100;-1201;-1;-86;0;-28;1164;-9
1011078;12;100;-1202;-1;-81;0;-31;1164;-14
