Timestamp;scop_gx;scop_gy;scop_gz
25228000;2;0;-14
25229000;-92;-79;-79
25230000;-142;-49;-24
25231000;12;130;-69
25232000;7;120;0
25233000;-182;-94;-14
25234000;-77;-59;-89
25235000;27;30;-59
25236000;-32;-24;-79
25237000;-47;-34;-49
25238000;-12;20;-49
25239000;-12;20;-49
25240000;57;55;10
25241000;22;70;-54
25242000;22;50;10
25243000;-32;-144;35
25244000;-72;-154;-59
25245000;-7;50;-69
25246000;-12;80;-64
25247000;-12;80;-64
25248000;32;-49;35
25249000;32;10;30
25250000;-12;-44;-24
25251000;52;15;65
25252000;-32;60;30
25253000;-22;0;-29
25254000;7;-14;-39
25255000;12;-49;-49
25256000;-42;-74;-59
25257000;-117;-4;-124
25258000;-137;-84;-44
25259000;42;85;20
25260000;-12;100;20
25261000;37;-89;25
25262000;-2;-59;-59
25263000;-27;-59;70
25264000;-42;-119;0
25265000;57;-34;-134
25266000;47;-59;-109
25267000;47;-9;-39
25268000;27;-9;-74
25269000;62;-49;-54
25270000;-122;-119;-9
25271000;22;-34;-4
25272000;22;-34;-4
25273000;-37;0;-134
25274000;-167;25;25
25275000;-157;-84;0
25276000;2;50;0
25277000;-32;80;10
25278000;17;-34;-64
25279000;62;0;-24
25280000;132;60;-9
25281000;97;25;5
25282000;-22;-134;45
25283000;-52;-104;-14
25284000;-57;-19;-44
25285000;-2;130;-49
25286000;122;0;-44
25287000;22;-24;-24
25288000;-12;50;0
25289000;62;75;75
25290000;7;-109;-9
25291000;47;-39;-69
25292000;47;-84;-99
25293000;2;-154;25
25294000;-22;-9;15
25295000;-77;85;90
25296000;-217;-74;-69
25297000;-187;-179;-104
25298000;47;-84;75
25299000;72;-59;120
25300000;-87;-84;-39
25301000;42;35;-94
25302000;2;10;5
25303000;-132;-64;-24
25304000;107;-94;-74
25305000;182;-74;-84
25306000;87;-29;0
25307000;37;-24;90
25308000;-107;-59;35
25309000;-47;-54;-9
25310000;37;25;-19
25311000;-47;10;-124
25312000;-92;25;-64
25313000;-47;-24;0
25314000;32;-49;-19
25315000;-57;60;0
25316000;-187;-34;-4
25317000;-122;-259;-84
25318000;-72;0;-134
25319000;32;165;-69
25320000;57;0;-4
25321000;-97;10;-49
25322000;-62;5;-19
25323000;87;-34;-44
25324000;-97;-9;-39
25325000;27;170;0
25326000;47;-114;20
25327000;-37;-94;-74
25328000;62;80;-44
25329000;27;-159;-29
25330000;2;-164;-54
25331000;2;20;-14
25332000;-32;-14;-4
25333000;-7;-24;45
25334000;62;-14;20
25335000;47;-59;-24
25336000;-62;-84;70
25337000;57;35;40
25338000;92;70;10
25339000;-137;80;20
25340000;-22;100;-59
25341000;-47;-134;-74
25342000;-57;-59;-24
25343000;-102;-14;-69
25344000;-12;10;-24
25345000;72;-24;-44
25346000;97;15;-54
25347000;-12;110;-24
25348000;102;30;-24
25349000;7;-49;-19
25350000;-142;-79;20
25351000;-57;65;5
25352000;-22;45;-104
25353000;-32;-49;5
25354000;-17;-59;20
25355000;72;-94;-119
25356000;-42;50;-84
25357000;-22;-29;-59
25358000;-52;-59;-94
25359000;-137;-24;50
25360000;-47;35;5
25361000;-52;50;-74
25362000;-32;10;-44
25363000;97;95;20
25364000;87;115;-29
25365000;-62;20;25
25366000;-12;70;45
25367000;-72;70;-89
25368000;-62;5;30
25369000;-127;-84;10
25370000;-132;-104;-24
25371000;-97;-79;15
25372000;-127;85;45
25373000;47;65;-49
25374000;112;40;-19
25375000;-57;-59;50
25376000;-92;20;105
25377000;-77;-24;115
25378000;-97;-34;-24
25379000;17;200;-59
25380000;22;40;-24
25381000;-37;15;-84
25382000;-22;10;-19
25383000;47;-44;75
25384000;-57;-144;25
25385000;-92;40;20
25386000;57;105;10
25387000;47;70;30
25388000;-12;125;-9
25389000;47;80;-54
25390000;-22;50;-54
25391000;-57;0;10
25392000;-142;25;-64
25393000;-47;0;-94
25394000;132;40;-14
25395000;132;40;-14
25396000;2;55;-44
25397000;-57;-89;-4
25398000;27;-119;-79
25399000;2;20;-29
25400000;-112;-49;25
25401000;-37;-59;-14
25402000;-57;0;-69
25403000;-47;-34;-39
25404000;12;-49;-64
25405000;-17;-109;-14
25406000;57;-84;5
25407000;-12;45;-39
25408000;-12;50;-4
25409000;-2;30;70
25410000;47;-94;15
25411000;97;-94;-34
25412000;12;-34;-54
25413000;-22;-59;100
25414000;77;50;105
25415000;47;15;-9
25416000;-97;-84;-49
25417000;-132;-14;-9
25418000;7;-64;-19
25419000;-97;-69;-29
25420000;-152;0;20
25421000;2;-34;-99
25422000;-92;-129;-159
25423000;12;-84;65
25424000;-82;-54;90
25425000;-117;-169;-69
25426000;-52;-24;-14
25427000;-82;-14;-9
25428000;-7;-14;-9
25429000;-32;-39;0
25430000;-97;-24;5
25431000;-12;-24;75
25432000;-17;-89;60
25433000;12;-14;90
25434000;-97;-74;-44
25435000;-102;-134;-29
25436000;-32;-119;0
25437000;-132;-74;10
25438000;-147;-44;-24
25439000;-112;-149;-39
25440000;22;-24;40
25441000;12;60;115
25442000;-117;-49;20
25443000;52;30;-44
25444000;57;60;-69
25445000;-97;35;-19
25446000;-107;55;70
25447000;-42;-74;-19
25448000;-157;-154;-119
25449000;-57;35;30
25450000;57;120;80
25451000;62;60;50
25452000;-57;25;-19
25453000;-67;60;-59
25454000;102;95;-19
25455000;27;50;55
25456000;-82;-14;25
25457000;-167;-79;-59
25458000;17;-159;-14
25459000;27;-59;-14
25460000;32;115;-99
25461000;32;60;-49
25462000;-72;-49;95
25463000;62;75;-44
25464000;147;190;-49
25465000;37;105;-19
25466000;102;65;-74
25467000;47;35;0
25468000;-82;-64;85
25469000;-72;-34;60
25470000;-117;0;25
25471000;-57;95;10
25472000;12;-84;-4
25473000;-37;-104;10
25474000;122;90;-84
25475000;37;45;25
25476000;42;-109;20
25477000;-27;-109;-74
25478000;-32;-109;-44
25479000;52;-109;20
25480000;77;-99;-4
25481000;-72;45;-4
25482000;-17;80;-129
25483000;-67;60;40
25484000;-22;-9;95
25485000;27;-104;-34
25486000;-37;-174;-119
25487000;-77;-49;0
25488000;-72;90;5
25489000;27;-59;-59
25490000;12;-24;60
25491000;-132;-99;115
25492000;27;0;30
25493000;47;25;-59
25494000;-37;25;20
25495000;-122;35;35
25496000;-142;120;10
25497000;-72;10;-4
25498000;52;70;-89
25499000;7;-9;-124
25500000;52;10;40
25501000;-7;20;20
25502000;47;-49;-69
25503000;12;50;0
25504000;-97;30;35
25505000;37;60;20
25506000;2;20;-99
25507000;27;10;-104
25508000;57;-14;-69
25509000;47;-39;70
25510000;-102;70;95
25511000;-37;-124;25
25512000;-112;-149;10
25513000;-122;-4;-64
25514000;-97;35;-174
25515000;-62;-109;-54
25516000;-32;-44;45
25517000;-22;-14;15
25518000;-112;-44;15
25519000;-57;-69;45
25520000;-62;10;75
25521000;22;-9;15
25522000;-2;65;80
25523000;-32;105;60
25524000;-117;60;-79
25525000;-2;10;-14
25526000;-77;-234;5
25527000;-52;-174;-44
25528000;-12;35;-114
25529000;-22;85;-54
25530000;-112;-74;-119
25531000;-107;-59;-64
25532000;-97;30;-64
25533000;-47;25;-44
25534000;-22;-109;25
25535000;47;-24;5
25536000;107;-54;50
25537000;-62;-49;80
25538000;-107;-109;35
25539000;-32;-144;-24
25540000;-22;-124;-114
25541000;-167;-49;-79
25542000;-7;-59;-164
25543000;32;-19;-69
25544000;-52;15;50
25545000;-67;85;40
25546000;-22;65;-79
25547000;12;-29;30
25548000;-67;-14;55
25549000;-7;25;-64
25550000;127;-9;-34
25551000;-32;-119;-9
25552000;-32;-119;-9
25553000;-82;50;35
25554000;17;0;-24
25555000;97;-29;-44
25556000;-62;-84;-39
25557000;12;-99;30
25558000;87;50;-4
25559000;-22;25;45
25560000;-52;30;25
25561000;57;20;0
25562000;12;-134;-74
25563000;-97;-69;-94
25564000;-2;15;-4
25565000;107;120;-9
25566000;47;85;-134
25567000;-72;-94;-19
25568000;2;-99;5
25569000;22;50;65
25570000;57;85;30
25571000;62;-14;-14
25572000;62;130;10
25573000;72;70;-64
25574000;87;-19;-89
25575000;7;-114;5
25576000;-72;-94;45
25577000;-187;80;55
25578000;-77;40;-74
25579000;-27;-29;-54
25580000;7;20;20
25581000;22;10;25
25582000;-12;-64;30
25583000;-62;-34;-29
25584000;-67;-39;-64
25585000;7;-9;35
25586000;67;135;70
25587000;-57;70;-84
25588000;102;-24;-114
25589000;42;-134;-44
25590000;-42;-24;-9
25591000;12;5;15
25592000;-97;-14;-14
25593000;7;0;-44
25594000;-97;-24;-54
25595000;-72;50;-24
25596000;72;35;-54
25597000;127;-24;-64
25598000;7;-59;-19
25599000;22;5;-29
25600000;92;120;-99
25601000;7;40;-59
25602000;-82;-179;-49
25603000;2;-39;-54
25604000;62;55;-34
25605000;-57;70;-79
25606000;-92;-94;-89
25607000;-102;-89;-19
25608000;12;125;15
25609000;57;105;-9
25610000;-12;45;70
25611000;-32;0;25
25612000;-22;-14;-59
25613000;-77;-109;-24
25614000;-22;-114;65
25615000;-37;-94;105
25616000;27;-49;-4
25617000;62;-59;-49
25618000;-77;-9;15
25619000;-57;50;55
25620000;-52;-19;-39
25621000;27;-29;-44
25622000;-22;-29;-54
25623000;-47;45;0
25624000;2;70;55
25625000;-2;80;25
25626000;-47;-4;-54
25627000;82;10;0
25628000;27;-14;60
25629000;-87;-49;5
25630000;47;45;-24
25631000;147;30;-24
25632000;-112;110;-39
25633000;-97;35;-14
25634000;-37;-39;15
25635000;2;-69;10
25636000;17;-59;30
25637000;57;20;-54
25638000;-107;-14;-64
25639000;-97;-74;-29
25640000;-42;20;35
25641000;-92;-14;-84
25642000;-82;-59;-89
25643000;-107;-94;10
25644000;22;10;40
25645000;-22;-24;-69
25646000;-102;-54;-39
25647000;-27;-44;-44
25648000;42;10;-39
25649000;-12;55;-19
25650000;97;-14;-114
25651000;-47;-159;-79
25652000;32;-4;-29
25653000;27;-149;-84
25654000;27;-54;35
25655000;12;-44;35
25656000;-57;0;-9
25657000;-12;40;-29
25658000;2;50;-39
25659000;-132;-129;60
25660000;-152;-89;60
25661000;-22;130;-79
25662000;-17;70;-14
25663000;17;30;40
25664000;-72;-99;-14
25665000;-7;20;15
25666000;-7;20;15
25667000;22;0;-54
25668000;-17;-19;20
25669000;-107;-14;-79
25670000;-72;-14;-149
25671000;47;-14;-64
25672000;22;-14;40
25673000;12;105;5
25674000;-72;60;20
25675000;22;-64;10
25676000;32;-34;-84
25677000;42;70;-19
25678000;67;-54;30
25679000;-87;-39;-24
25680000;27;60;-74
25681000;-2;-34;40
25682000;62;-9;10
25683000;-22;-44;35
25684000;-57;-59;25
25685000;-22;-164;-64
25686000;72;-234;-69
25687000;132;-39;15
25688000;-82;-74;-64
25689000;-47;-69;-94
25690000;-17;65;-69
25691000;52;0;-24
25692000;2;-109;0
25693000;-47;-49;-54
25694000;72;-14;-24
25695000;72;-79;-79
25696000;7;25;-64
25697000;-82;-34;35
25698000;87;-29;-49
25699000;87;-29;-49
25700000;-77;10;-19
25701000;-92;-24;-39
25702000;67;-119;-74
25703000;-47;-134;-104
25704000;-157;-24;15
25705000;-57;-49;10
25706000;-22;-94;-49
25707000;-42;-64;-64
25708000;7;-44;-64
25709000;-57;-39;0
25710000;122;-9;-24
25711000;167;95;-69
25712000;-22;120;-29
25713000;47;50;120
25714000;12;-4;40
25715000;12;-4;40
25716000;-7;35;-19
25717000;-132;25;55
25718000;-37;35;35
25719000;-2;45;50
25720000;-117;50;65
25721000;-82;-34;-14
25722000;-62;-94;-39
25723000;-57;-64;-64
25724000;2;-29;-94
25725000;-107;-109;0
25726000;-122;-89;-9
25727000;-72;35;-59
25728000;-47;-84;-19
25729000;22;-154;-59
25730000;82;-159;10
25731000;37;-119;25
25732000;7;55;35
25733000;-67;-59;-49
25734000;-22;-124;-29
25735000;97;15;-34
25736000;67;15;70
25737000;-62;-99;85
25738000;-147;-64;-74
25739000;-37;-19;-99
25740000;-37;-4;-24
25741000;12;-49;50
25742000;-42;70;-54
25743000;-107;-114;-89
25744000;-12;-139;-74
25745000;-17;-39;-14
25746000;-22;-4;85
25747000;87;60;95
25748000;97;120;105
25749000;-127;75;30
25750000;-97;-134;-74
25751000;37;-99;-54
25752000;82;30;-44
25753000;-67;-4;-89
25754000;-42;85;-29
25755000;-17;50;-19
25756000;-97;-34;10
25757000;-87;-219;35
25758000;57;-134;15
25759000;-57;-89;90
25760000;-47;-89;10
25761000;22;-109;-99
25762000;-2;70;10
25763000;27;80;-49
25764000;-12;35;-49
25765000;-52;-144;-39
25766000;-57;-24;-59
25767000;-57;10;-9
25768000;-77;-154;0
25769000;-97;-99;10
25770000;-2;-49;15
25771000;-57;10;30
25772000;27;85;50
25773000;2;-4;-9
25774000;-117;-39;-14
25775000;52;-14;-44
25776000;112;50;-74
25777000;97;105;70
25778000;-92;-44;10
25779000;-167;85;-44
25780000;-32;-74;0
25781000;37;-74;0
25782000;-92;-74;-109
25783000;-92;-154;-99
25784000;32;-139;-29
25785000;67;80;-9
25786000;72;110;85
25787000;-27;-99;-29
25788000;-92;-49;-54
25789000;-92;-14;-79
25790000;-27;20;-9
25791000;-107;-29;5
25792000;-72;-159;-69
25793000;122;-134;-129
25794000;72;110;-89
25795000;27;115;-69
25796000;2;60;-109
25797000;-77;-29;-99
25798000;7;-164;-99
25799000;-12;-44;10
25800000;2;-4;-64
25801000;37;-74;-84
25802000;-87;-69;40
25803000;-52;30;25
25804000;-22;30;-39
25805000;-97;-24;0
25806000;-132;35;75
25807000;-17;-109;30
25808000;17;35;-14
25809000;-122;0;-84
25810000;-62;-99;-104
25811000;-22;-39;-39
25812000;27;45;-54
25813000;47;0;-124
25814000;67;60;-44
25815000;82;-34;60
25816000;2;-179;-9
25817000;-107;-134;-129
25818000;-202;-49;-129
25819000;-67;30;5
25820000;107;-134;-54
25821000;52;-239;-49
25822000;-12;-179;0
25823000;22;-14;-79
25824000;57;140;-134
25825000;2;-49;25
25826000;22;105;-4
25827000;12;30;-49
25828000;12;-4;-69
25829000;-22;-34;-19
25830000;22;-109;-34
25831000;-92;10;35
25832000;112;125;-14
25833000;117;-74;-64
25834000;22;-194;75
25835000;-107;-69;0
25836000;-117;-14;-84
25837000;-82;85;-4
25838000;-12;-99;30
25839000;-32;-154;5
25840000;-12;-104;-44
25841000;-12;-124;-49
25842000;87;-44;35
25843000;-57;-79;90
25844000;-132;-54;10
25845000;7;-24;-54
25846000;62;40;-104
25847000;62;40;-104
25848000;47;-49;-9
25849000;97;-74;-84
25850000;57;-49;-74
25851000;-97;30;-24
25852000;27;85;20
25853000;62;0;-44
25854000;-62;40;-54
25855000;-67;15;-79
25856000;-17;-4;-104
25857000;72;45;15
25858000;-2;-34;-54
25859000;57;120;-64
25860000;47;-79;-59
25861000;97;-104;50
25862000;-112;-99;50
25863000;-142;-49;0
25864000;-57;-49;-44
25865000;-142;-84;45
25866000;-97;-74;-54
25867000;-167;-4;-29
25868000;12;25;25
25869000;-32;0;-4
25870000;-47;20;65
25871000;-12;-14;105
25872000;-27;-59;25
25873000;-82;-39;-59
25874000;67;-109;-34
25875000;62;-84;-9
25876000;-97;-99;-9
25877000;-167;-39;-59
25878000;-27;-9;-104
25879000;72;60;90
25880000;-62;25;80
25881000;-57;50;45
25882000;17;35;-4
25883000;122;35;0
25884000;72;105;5
25885000;37;55;-29
25886000;-27;55;-29
25887000;-72;-14;-109
25888000;42;-84;-94
25889000;27;-119;-59
25890000;2;-109;-39
25891000;-192;-34;-109
25892000;-167;60;-39
25893000;-92;10;40
25894000;-92;-129;-39
25895000;-132;-84;-14
25896000;-92;-49;-49
25897000;27;-74;-79
25898000;-72;15;80
25899000;-12;110;105
25900000;12;65;0
25901000;12;-59;0
25902000;-32;-159;-64
25903000;12;-59;-19
25904000;12;155;-34
25905000;-37;60;15
25906000;-82;-94;-24
25907000;52;0;-94
25908000;7;-79;-59
25909000;-7;25;-74
25910000;27;-9;-44
25911000;12;-59;-19
25912000;47;85;5
25913000;47;80;30
25914000;12;-94;30
25915000;12;-159;45
25916000;82;-39;-54
25917000;-22;-39;-69
25918000;87;-84;0
25919000;47;20;-74
25920000;-137;30;-114
25921000;-122;-54;-99
25922000;-47;-59;-44
25923000;-22;5;10
25924000;-97;-14;30
25925000;-42;-99;-54
25926000;47;-119;-114
25927000;22;-64;-19
25928000;-97;-24;-14
25929000;-47;-24;-4
25930000;17;25;10
25931000;77;55;-34
25932000;127;-24;-14
25933000;32;0;-69
25934000;-137;-39;70
25935000;-97;-104;-9
25936000;2;-29;-9
25937000;2;-29;-9
25938000;97;145;-129
25939000;27;10;-59
25940000;-237;-34;35
25941000;-122;-34;40
25942000;97;-129;-69
25943000;47;-109;35
25944000;-82;-129;15
25945000;-82;-129;20
25946000;-107;-9;-4
25947000;22;105;-59
25948000;17;70;50
25949000;27;-49;-24
25950000;52;25;-29
25951000;122;-14;-94
25952000;97;-54;-54
25953000;102;-104;0
25954000;97;-14;-39
25955000;-107;75;25
25956000;-112;145;85
25957000;62;180;-19
25958000;37;-19;-4
25959000;97;-84;-69
25960000;-107;-34;-14
25961000;-162;25;0
25962000;-17;-19;-19
25963000;-52;-144;-49
25964000;-122;-14;30
25965000;-67;65;25
25966000;-27;-154;-79
25967000;57;-94;-164
25968000;-32;50;-149
25969000;-57;-24;-94
25970000;-42;-79;-29
25971000;-47;-24;5
25972000;-107;40;35
25973000;-47;10;55
25974000;72;-84;75
25975000;-22;-29;-74
25976000;37;10;-109
25977000;37;10;-109
25978000;-57;-174;-54
25979000;2;-24;-69
25980000;-22;-4;100
25981000;62;30;60
25982000;57;60;20
25983000;-62;-24;60
25984000;-12;-89;40
25985000;7;-99;-54
25986000;7;-29;-44
25987000;2;-29;35
25988000;22;-29;-4
25989000;82;60;-34
25990000;57;-169;-104
25991000;47;-84;-59
25992000;-37;70;-59
25993000;-27;75;-89
25994000;132;25;-89
25995000;62;-29;110
25996000;102;35;115
25997000;-57;0;-59
25998000;-37;50;-24
25999000;87;5;75
26000000;57;-14;55
26001000;57;-14;55
26002000;-117;40;95
26003000;-132;10;80
26004000;37;-14;-14
26005000;-62;20;-14
26006000;-122;95;20
26007000;-17;70;80
26008000;87;5;-14
26009000;72;-29;-64
26010000;-82;-99;-29
26011000;7;-24;40
26012000;2;-14;60
26013000;-72;30;-99
26014000;-52;-34;-29
26015000;-22;-74;10
26016000;-7;-79;-64
26017000;122;145;25
26018000;112;170;20
26019000;12;-14;-44
26020000;2;55;0
26021000;37;10;75
26022000;-32;-79;-109
26023000;-192;10;20
26024000;-177;35;60
26025000;27;15;-9
26026000;37;10;-29
26027000;87;55;10
26028000;-47;-4;35
26029000;-152;-54;-29
26030000;-62;60;-109
26031000;97;0;10
26032000;27;-84;-9
26033000;-122;-19;-94
26034000;-157;15;-124
26035000;2;-59;-24
26036000;-47;-164;0
26037000;37;45;25
26038000;12;-14;10
26039000;-47;-169;-104
26040000;-62;-74;-59
26041000;22;25;-19
26042000;62;-44;-24
26043000;-37;-189;-84
26044000;-47;-59;15
26045000;-167;0;-64
26046000;-177;-139;-79
26047000;47;-84;-74
26048000;17;-109;-64
26049000;-47;-9;-29
26050000;-32;-4;15
26051000;12;-14;0
26052000;-52;-59;-79
26053000;47;-14;-104
26054000;-7;-119;-84
26055000;-102;-39;-39
26056000;-32;5;55
26057000;52;15;115
26058000;2;90;15
26059000;-77;55;-134
26060000;-92;-74;-154
26061000;-107;-59;-64
26062000;-47;-34;0
26063000;-152;-14;55
26064000;-37;-54;-59
26065000;-122;-109;-84
26066000;-37;-89;-39
26067000;-37;-89;-39
26068000;-47;-19;0
26069000;-117;-149;-54
26070000;17;-104;-89
26071000;-27;-29;-4
26072000;-62;-94;85
26073000;37;-49;-84
26074000;-127;20;-9
26075000;-87;50;75
26076000;132;35;0
26077000;97;-29;-44
26078000;17;-34;-29
26079000;-112;-44;-69
26080000;102;45;-14
26081000;37;-99;-49
26082000;7;0;-54
26083000;102;100;-54
26084000;67;100;20
26085000;-47;75;35
26086000;57;10;45
26087000;-7;-14;-24
26088000;-22;55;15
26089000;-107;-84;85
26090000;-12;-109;-94
26091000;102;30;-79
26092000;27;60;-49
26093000;-72;-104;-64
26094000;-132;-74;-79
26095000;-52;70;-59
26096000;37;60;35
26097000;2;-74;60
26098000;92;70;20
26099000;-62;130;-44
26100000;-97;100;-19
26101000;27;35;-39
26102000;-62;75;10
26103000;-122;120;35
26104000;-127;90;10
26105000;-42;95;-64
26106000;-57;150;-124
26107000;-102;-4;-24
26108000;-67;-89;30
26109000;-117;-29;5
26110000;-87;10;-14
26111000;2;55;-14
26112000;-117;-94;5
26113000;-87;-174;30
26114000;-57;-64;-24
26115000;72;-14;-69
26116000;72;-39;-54
26117000;-77;-94;20
26118000;-12;-184;-44
26119000;52;120;-119
26120000;52;95;-9
26121000;17;-39;-29
26122000;-7;-99;0
26123000;-47;10;-19
26124000;-162;-84;-14
26125000;-262;-54;25
26126000;-167;-109;10
26127000;-12;-154;-64
26128000;72;60;-9
26129000;-12;25;5
26130000;-117;-129;-89
26131000;-92;-34;-54
26132000;-32;85;-24
26133000;-32;85;-24
26134000;-22;-104;-19
26135000;-132;-34;25
26136000;-107;0;15
26137000;17;-14;60
26138000;12;-74;10
26139000;107;-154;65
26140000;112;-29;15
26141000;32;30;25
26142000;-37;-49;-64
26143000;72;65;10
26144000;117;65;60
26145000;197;70;10
26146000;32;65;-14
26147000;2;85;30
26148000;-7;55;70
26149000;37;25;25
26150000;47;65;-94
26151000;-7;-79;-14
26152000;-17;-89;-9
26153000;37;25;-9
26154000;67;65;-14
26155000;62;85;35
26156000;62;15;115
26157000;62;15;115
26158000;-2;35;0
26159000;147;-14;65
26160000;72;-39;40
26161000;-37;15;-9
26162000;-142;60;10
26163000;-47;45;-49
26164000;62;60;-194
26165000;67;45;-179
26166000;22;-14;50
26167000;-177;-149;-24
26168000;17;-179;-114
26169000;17;30;-9
26170000;-52;70;35
26171000;-22;10;-59
26172000;42;-24;-29
26173000;72;-49;-39
26174000;77;55;180
26175000;57;75;60
26176000;-137;-69;-29
26177000;-117;-74;-39
26178000;62;-14;-79
26179000;2;155;-24
26180000;-157;-9;45
26181000;-117;-34;60
26182000;72;-49;-24
26183000;2;-44;55
26184000;-67;0;75
26185000;-127;-29;135
26186000;-192;35;55
26187000;-82;-49;-79
26188000;-97;10;10
26189000;-47;130;110
26190000;-22;25;25
26191000;-27;-94;-24
26192000;-97;35;60
26193000;-162;-84;25
26194000;-132;-109;-39
26195000;-52;0;-64
26196000;-117;0;-84
26197000;-92;25;-49
26198000;77;25;-49
26199000;72;-49;-69
26200000;62;70;-74
26201000;2;10;-114
26202000;77;-34;-44
26203000;12;-94;-14
26204000;-167;-199;-114
26205000;-107;-34;-144
26206000;-57;0;-99
26207000;-177;-49;5
26208000;-12;-34;70
26209000;-72;-104;-9
26210000;-62;-34;55
26211000;12;-184;5
26212000;-22;-144;-54
26213000;-12;-24;10
26214000;-32;0;15
26215000;-102;100;65
26216000;-27;35;60
26217000;2;-24;-79
26218000;72;10;25
26219000;67;85;45
26220000;-87;-134;-54
26221000;27;-49;-29
26222000;-32;20;-9
26223000;-117;-4;-24
26224000;-2;-19;35
26225000;62;60;-4
26226000;-57;-49;100
26227000;47;25;-19
26228000;-27;155;-4
26229000;-122;65;25
26230000;-72;25;10
26231000;182;-14;-94
26232000;27;-14;5
26233000;2;-49;-39
26234000;62;-244;-79
26235000;-72;-99;5
26236000;47;60;55
26237000;2;-109;-54
26238000;-22;-109;-104
26239000;-27;-34;95
26240000;-57;30;95
26241000;-57;75;30
26242000;-72;-124;-39
26243000;-72;-134;-39
26244000;2;-39;25
26245000;132;0;10
26246000;52;-84;-49
26247000;-77;25;-79
26248000;12;75;-109
26249000;-2;-19;20
26250000;-117;-14;50
26251000;-12;-14;-99
26252000;-17;-104;-89
26253000;-37;-69;-29
26254000;82;-124;75
26255000;12;-144;0
26256000;-32;-14;-74
26257000;-22;-119;-59
26258000;-72;-64;-129
26259000;-17;65;-99
26260000;102;-54;-19
26261000;62;0;115
26262000;27;85;65
26263000;72;130;25
26264000;2;-14;25
26265000;2;-89;-39
26266000;22;-29;75
26267000;-92;50;70
26268000;-152;-49;-39
26269000;12;30;-49
26270000;-77;-14;-74
26271000;-77;-14;-74
26272000;47;10;-79
26273000;-17;70;30
26274000;22;75;30
26275000;-12;20;55
26276000;-12;-89;45
26277000;-142;-79;10
26278000;-82;35;-4
26279000;-52;-34;-69
26280000;-67;-39;-74
26281000;-52;70;35
26282000;-132;35;25
26283000;-67;-69;-129
26284000;47;-134;-144
26285000;82;-124;20
26286000;12;15;5
26287000;-42;-24;-54
26288000;12;-34;-84
26289000;27;60;-49
26290000;-97;-84;-24
26291000;-82;-89;-54
26292000;27;-29;30
26293000;77;10;10
26294000;72;-39;50
26295000;-12;-149;125
26296000;-17;-139;105
26297000;-12;35;-44
26298000;-32;-34;35
26299000;-97;-144;-49
26300000;-82;-169;-134
26301000;-32;-119;-24
26302000;-177;-49;55
